Device: Apple iPhone10,4; eSense app version: 4.3.3; ios version: 13.2.3;
BESCHREIBUNG;WERT
NAME MESSUNG;Messung-19112019-163304;;;;
20,8;7,94;16:33:25:088;0;2;
21,0;7,93;16:33:25:288;0;2;
21,2;7,93;16:33:25:488;0;2;
21,4;7,93;16:33:25:688;0;2;
21,6;7,93;16:33:25:888;0;2;
21,8;7,93;16:33:26:088;0;2;
22,0;7,92;16:33:26:288;0;2;
22,2;7,93;16:33:26:488;0;2;
22,4;7,92;16:33:26:688;0;2;
22,6;7,92;16:33:26:888;0;2;
22,8;7,92;16:33:27:088;0;2;
23,0;7,91;16:33:27:288;0;2;
23,2;7,91;16:33:27:488;0;2;
23,4;7,91;16:33:27:688;0;2;
23,6;7,91;16:33:27:888;0;2;
23,8;7,91;16:33:28:088;0;2;
24,0;7,90;16:33:28:288;0;2;
24,2;7,90;16:33:28:488;0;2;
24,4;7,90;16:33:28:688;0;2;
24,6;7,90;16:33:28:888;0;2;
24,8;7,90;16:33:29:088;0;2;
25,0;7,90;16:33:29:288;0;2;
25,2;7,90;16:33:29:488;0;2;
25,4;7,90;16:33:29:688;0;2;
25,6;7,90;16:33:29:888;0;2;
25,8;7,89;16:33:30:088;0;2;
26,0;7,89;16:33:30:288;0;2;
26,2;7,89;16:33:30:488;0;2;
26,4;7,89;16:33:30:688;0;2;
26,6;7,88;16:33:30:888;0;2;
26,8;7,88;16:33:31:088;0;2;
27,0;7,88;16:33:31:288;0;2;
27,2;7,88;16:33:31:488;0;2;
27,4;7,88;16:33:31:688;0;2;
27,6;7,87;16:33:31:888;0;2;
27,8;7,87;16:33:32:088;0;2;
28,0;7,87;16:33:32:288;0;2;
28,2;7,87;16:33:32:488;0;2;
28,4;7,87;16:33:32:688;0;2;
28,6;7,86;16:33:32:888;0;2;
28,8;7,86;16:33:33:088;0;2;
29,0;7,86;16:33:33:288;0;2;
29,2;7,86;16:33:33:488;0;2;
29,4;7,86;16:33:33:688;0;2;
29,6;7,85;16:33:33:888;0;2;
29,8;7,85;16:33:34:088;0;2;
30,0;7,85;16:33:34:288;0;2;
30,2;7,85;16:33:34:488;0;2;
30,4;7,85;16:33:34:688;0;2;
30,6;7,84;16:33:34:888;0;2;
30,8;7,84;16:33:35:088;0;2;
31,0;7,83;16:33:35:288;0;2;
31,2;7,83;16:33:35:488;0;2;
31,4;7,83;16:33:35:688;0;2;
31,6;7,83;16:33:35:888;0;2;
31,8;7,83;16:33:36:088;0;2;
32,0;7,82;16:33:36:288;0;2;
32,2;7,82;16:33:36:488;0;2;
32,4;7,82;16:33:36:688;0;2;
32,6;7,82;16:33:36:888;0;2;
32,8;7,82;16:33:37:088;0;2;
33,0;7,81;16:33:37:288;0;2;
33,2;7,81;16:33:37:488;0;2;
33,4;7,81;16:33:37:688;0;2;
33,6;7,81;16:33:37:888;0;2;
33,8;7,81;16:33:38:088;0;2;
34,0;7,81;16:33:38:288;0;2;
34,2;7,80;16:33:38:488;0;2;
34,4;7,80;16:33:38:688;0;2;
34,6;7,79;16:33:38:888;0;2;
34,8;7,79;16:33:39:088;0;2;
35,0;7,79;16:33:39:288;0;2;
35,2;7,79;16:33:39:488;0;2;
35,4;7,78;16:33:39:688;0;2;
35,6;7,78;16:33:39:888;0;2;
35,8;7,78;16:33:40:088;0;2;
36,0;7,78;16:33:40:288;0;2;
36,2;7,78;16:33:40:488;0;2;
36,4;7,77;16:33:40:688;0;2;
36,6;7,77;16:33:40:888;0;2;
36,8;7,77;16:33:41:088;0;2;
37,0;7,77;16:33:41:288;0;2;
37,2;7,76;16:33:41:488;0;2;
37,4;7,76;16:33:41:688;0;2;
37,6;7,76;16:33:41:888;0;2;
37,8;7,76;16:33:42:088;0;2;
38,0;7,76;16:33:42:288;0;2;
38,2;7,75;16:33:42:488;0;2;
38,4;7,74;16:33:42:688;0;2;
38,6;7,74;16:33:42:888;0;2;
38,8;7,74;16:33:43:088;0;2;
39,0;7,74;16:33:43:288;0;2;
39,2;7,74;16:33:43:488;0;2;
39,4;7,74;16:33:43:688;0;2;
39,6;7,74;16:33:43:888;0;2;
39,8;7,74;16:33:44:088;0;2;
40,0;7,76;16:33:44:288;0;2;
40,2;7,79;16:33:44:488;0;2;
40,4;7,84;16:33:44:688;0;2;
40,6;7,90;16:33:44:888;0;2;
40,8;7,96;16:33:45:088;0;2;
41,0;8,00;16:33:45:288;0;2;
41,2;8,04;16:33:45:488;0;2;
41,4;8,07;16:33:45:688;0;2;
41,6;8,09;16:33:45:888;0;2;
41,8;8,10;16:33:46:088;0;2;
42,0;8,12;16:33:46:288;0;2;
42,2;8,13;16:33:46:488;0;2;
42,4;8,13;16:33:46:688;0;2;
42,6;8,13;16:33:46:888;0;2;
42,8;8,12;16:33:47:088;0;2;
43,0;8,11;16:33:47:288;0;2;
43,2;8,10;16:33:47:488;0;2;
43,4;8,09;16:33:47:688;0;2;
43,6;8,08;16:33:47:888;0;2;
43,8;8,06;16:33:48:088;0;2;
44,0;8,04;16:33:48:288;1;2;
44,2;8,03;16:33:48:488;1;2;
44,4;8,02;16:33:48:688;1;2;
44,6;8,01;16:33:48:888;1;2;
44,8;8,00;16:33:49:088;1;2;
45,0;7,99;16:33:49:288;1;2;
45,2;7,98;16:33:49:488;1;2;
45,4;7,97;16:33:49:688;1;2;
45,6;7,96;16:33:49:888;1;2;
45,8;7,95;16:33:50:088;1;2;
46,0;7,95;16:33:50:288;1;2;
46,2;7,94;16:33:50:488;1;3;
46,4;7,93;16:33:50:688;1;3;
46,6;7,93;16:33:50:888;1;3;
46,8;7,93;16:33:51:088;1;3;
47,0;7,92;16:33:51:288;1;3;
47,2;7,92;16:33:51:488;1;3;
47,4;7,91;16:33:51:688;1;3;
47,6;7,91;16:33:51:888;1;3;
47,8;7,90;16:33:52:088;1;3;
48,0;7,90;16:33:52:288;1;3;
48,2;7,90;16:33:52:488;1;3;
48,4;7,89;16:33:52:688;1;3;
48,6;7,89;16:33:52:888;1;3;
48,8;7,89;16:33:53:088;1;3;
49,0;7,88;16:33:53:288;1;3;
49,2;7,88;16:33:53:488;1;3;
49,4;7,88;16:33:53:688;1;3;
49,6;7,88;16:33:53:888;1;3;
49,8;7,88;16:33:54:088;1;3;
50,0;7,89;16:33:54:288;1;3;
50,2;7,90;16:33:54:488;1;3;
50,4;7,93;16:33:54:688;1;3;
50,6;7,96;16:33:54:888;1;3;
50,8;7,98;16:33:55:088;1;3;
51,0;8,01;16:33:55:288;0;3;
51,2;8,02;16:33:55:488;0;3;
51,4;8,04;16:33:55:688;0;3;
51,6;8,05;16:33:55:888;0;3;
51,8;8,05;16:33:56:088;0;3;
52,0;8,05;16:33:56:288;0;3;
52,2;8,05;16:33:56:488;0;3;
52,4;8,04;16:33:56:688;0;3;
52,6;8,03;16:33:56:888;0;3;
52,8;8,02;16:33:57:088;0;3;
53,0;8,02;16:33:57:288;0;3;
53,2;8,00;16:33:57:488;0;3;
53,4;8,00;16:33:57:688;0;3;
53,6;7,99;16:33:57:888;0;3;
53,8;7,98;16:33:58:088;0;3;
54,0;7,97;16:33:58:288;1;3;
54,2;7,96;16:33:58:488;1;3;
54,4;7,96;16:33:58:688;1;3;
54,6;7,95;16:33:58:888;1;3;
54,8;7,94;16:33:59:088;1;3;
55,0;7,94;16:33:59:288;1;3;
55,2;7,93;16:33:59:488;1;3;
55,4;7,93;16:33:59:688;1;3;
55,6;7,93;16:33:59:888;1;3;
55,8;7,92;16:34:00:088;1;4;
56,0;7,92;16:34:00:288;1;4;
56,2;7,92;16:34:00:488;1;4;
56,4;7,91;16:34:00:688;1;4;
56,6;7,91;16:34:00:888;1;4;
56,8;7,91;16:34:01:088;1;4;
57,0;7,91;16:34:01:288;1;4;
57,2;7,92;16:34:01:488;1;4;
57,4;7,93;16:34:01:688;1;4;
57,6;7,94;16:34:01:888;1;4;
57,8;7,95;16:34:02:088;1;4;
58,0;7,96;16:34:02:288;0;4;
58,2;7,96;16:34:02:488;0;4;
58,4;7,97;16:34:02:688;0;4;
58,6;7,97;16:34:02:888;0;4;
58,8;7,97;16:34:03:088;0;4;
59,0;7,97;16:34:03:288;0;4;
59,2;7,96;16:34:03:488;0;4;
59,4;7,96;16:34:03:688;0;4;
59,6;7,95;16:34:03:888;0;4;
59,8;7,95;16:34:04:088;0;4;
60,0;7,95;16:34:04:288;0;4;
60,2;7,94;16:34:04:488;0;4;
60,4;7,94;16:34:04:688;0;4;
60,6;7,93;16:34:04:888;0;4;
60,8;7,93;16:34:05:088;0;4;
61,0;7,92;16:34:05:288;0;4;
61,2;7,92;16:34:05:488;1;4;
61,4;7,92;16:34:05:688;1;4;
61,6;7,91;16:34:05:888;1;4;
61,8;7,91;16:34:06:088;1;4;
62,0;7,91;16:34:06:288;1;4;
62,2;7,90;16:34:06:488;1;4;
62,4;7,90;16:34:06:688;1;4;
62,6;7,90;16:34:06:888;1;5;
62,8;7,90;16:34:07:088;1;5;
63,0;7,90;16:34:07:288;1;5;
63,2;7,90;16:34:07:488;1;5;
63,4;7,90;16:34:07:688;1;5;
63,6;7,91;16:34:07:888;1;5;
63,8;7,91;16:34:08:088;1;5;
64,0;7,91;16:34:08:288;1;5;
64,2;7,91;16:34:08:488;1;5;
64,4;7,91;16:34:08:688;1;5;
64,6;7,91;16:34:08:888;1;5;
64,8;7,91;16:34:09:088;1;5;
65,0;7,91;16:34:09:288;1;5;
65,2;7,91;16:34:09:488;1;5;
65,4;7,90;16:34:09:688;1;5;
65,6;7,90;16:34:09:888;1;5;
65,8;7,90;16:34:10:088;1;5;
66,0;7,90;16:34:10:288;1;5;
66,2;7,89;16:34:10:488;1;5;
66,4;7,89;16:34:10:688;1;5;
66,6;7,88;16:34:10:888;1;5;
66,8;7,88;16:34:11:088;1;5;
67,0;7,88;16:34:11:288;1;5;
67,2;7,88;16:34:11:488;1;5;
67,4;7,87;16:34:11:688;1;5;
67,6;7,87;16:34:11:888;1;5;
67,8;7,87;16:34:12:088;1;5;
68,0;7,87;16:34:12:288;0;5;
68,2;7,86;16:34:12:488;0;4;
68,4;7,86;16:34:12:688;0;4;
68,6;7,86;16:34:12:888;0;4;
68,8;7,86;16:34:13:088;0;4;
69,0;7,86;16:34:13:288;0;4;
69,2;7,86;16:34:13:488;0;4;
69,4;7,86;16:34:13:688;0;4;
69,6;7,86;16:34:13:888;0;4;
69,8;7,86;16:34:14:088;0;4;
70,0;7,86;16:34:14:288;0;4;
70,2;7,86;16:34:14:488;0;4;
70,4;7,86;16:34:14:688;0;4;
70,6;7,85;16:34:14:888;0;4;
70,8;7,85;16:34:15:088;0;4;
71,0;7,85;16:34:15:288;0;4;
71,2;7,85;16:34:15:488;0;4;
71,4;7,85;16:34:15:688;0;4;
71,6;7,84;16:34:15:888;0;4;
71,8;7,84;16:34:16:088;0;4;
72,0;7,84;16:34:16:288;0;4;
72,2;7,84;16:34:16:488;0;3;
72,4;7,84;16:34:16:688;0;3;
72,6;7,84;16:34:16:888;0;3;
72,8;7,83;16:34:17:088;0;3;
73,0;7,83;16:34:17:288;0;3;
73,2;7,83;16:34:17:488;0;3;
73,4;7,83;16:34:17:688;0;3;
73,6;7,82;16:34:17:888;0;3;
73,8;7,82;16:34:18:088;0;3;
74,0;7,82;16:34:18:288;0;3;
74,2;7,82;16:34:18:488;0;3;
74,4;7,82;16:34:18:688;0;3;
74,6;7,82;16:34:18:888;0;3;
74,8;7,81;16:34:19:088;0;3;
75,0;7,81;16:34:19:288;0;3;
75,2;7,81;16:34:19:488;0;3;
75,4;7,81;16:34:19:688;0;3;
75,6;7,80;16:34:19:888;0;3;
75,8;7,80;16:34:20:088;0;3;
76,0;7,80;16:34:20:288;0;3;
76,2;7,80;16:34:20:488;0;3;
76,4;7,80;16:34:20:688;0;3;
76,6;7,79;16:34:20:888;0;3;
76,8;7,79;16:34:21:088;0;3;
77,0;7,79;16:34:21:288;0;3;
77,2;7,79;16:34:21:488;0;3;
77,4;7,79;16:34:21:688;0;3;
77,6;7,78;16:34:21:888;0;3;
77,8;7,78;16:34:22:088;0;3;
78,0;7,78;16:34:22:288;0;3;
78,2;7,77;16:34:22:488;0;3;
78,4;7,77;16:34:22:688;0;3;
78,6;7,77;16:34:22:888;0;3;
78,8;7,77;16:34:23:088;0;3;
79,0;7,77;16:34:23:288;0;3;
79,2;7,77;16:34:23:488;0;3;
79,4;7,77;16:34:23:688;0;3;
79,6;7,77;16:34:23:888;0;3;
79,8;7,77;16:34:24:088;0;3;
80,0;7,77;16:34:24:288;0;3;
80,2;7,77;16:34:24:488;0;3;
80,4;7,77;16:34:24:688;0;3;
80,6;7,78;16:34:24:888;0;3;
80,8;7,78;16:34:25:088;0;3;
81,0;7,78;16:34:25:288;0;3;
81,2;7,78;16:34:25:488;0;3;
81,4;7,78;16:34:25:688;0;3;
81,6;7,78;16:34:25:888;0;3;
81,8;7,78;16:34:26:088;0;3;
82,0;7,78;16:34:26:288;0;3;
82,2;7,77;16:34:26:488;0;3;
82,4;7,78;16:34:26:688;0;3;
82,6;7,77;16:34:26:888;0;3;
82,8;7,77;16:34:27:088;0;3;
83,0;7,77;16:34:27:288;0;3;
83,2;7,76;16:34:27:488;0;3;
83,4;7,76;16:34:27:688;0;3;
83,6;7,76;16:34:27:888;0;3;
83,8;7,76;16:34:28:088;0;3;
84,0;7,76;16:34:28:288;0;3;
84,2;7,76;16:34:28:488;0;3;
84,4;7,76;16:34:28:688;0;3;
84,6;7,76;16:34:28:888;0;3;
84,8;7,76;16:34:29:088;0;3;
85,0;7,75;16:34:29:288;0;3;
85,2;7,75;16:34:29:488;0;3;
85,4;7,75;16:34:29:688;0;3;
85,6;7,75;16:34:29:888;0;3;
85,8;7,75;16:34:30:088;0;3;
86,0;7,75;16:34:30:288;0;3;
86,2;7,74;16:34:30:488;0;3;
86,4;7,74;16:34:30:688;0;3;
86,6;7,74;16:34:30:888;0;3;
86,8;7,74;16:34:31:088;0;3;
87,0;7,74;16:34:31:288;0;3;
87,2;7,73;16:34:31:488;0;3;
87,4;7,73;16:34:31:688;0;3;
87,6;7,73;16:34:31:888;0;3;
87,8;7,72;16:34:32:088;0;3;
88,0;7,72;16:34:32:288;0;3;
88,2;7,72;16:34:32:488;0;3;
88,4;7,72;16:34:32:688;0;3;
88,6;7,72;16:34:32:888;0;3;
88,8;7,72;16:34:33:088;0;3;
89,0;7,72;16:34:33:288;0;3;
89,2;7,72;16:34:33:488;0;3;
89,4;7,72;16:34:33:688;0;3;
89,6;7,71;16:34:33:888;0;3;
89,8;7,71;16:34:34:088;0;3;
90,0;7,71;16:34:34:288;0;3;
90,2;7,71;16:34:34:488;0;3;
90,4;7,71;16:34:34:688;0;3;
90,6;7,71;16:34:34:888;0;3;
90,8;7,71;16:34:35:088;0;3;
91,0;7,71;16:34:35:288;0;3;
91,2;7,71;16:34:35:488;0;3;
91,4;7,70;16:34:35:688;0;3;
91,6;7,70;16:34:35:888;0;3;
91,8;7,70;16:34:36:088;0;3;
92,0;7,69;16:34:36:288;0;3;
92,2;7,69;16:34:36:488;0;3;
92,4;7,69;16:34:36:688;0;3;
92,6;7,69;16:34:36:888;0;3;
92,8;7,70;16:34:37:088;0;3;
93,0;7,71;16:34:37:288;0;3;
93,2;7,72;16:34:37:488;0;3;
93,4;7,74;16:34:37:688;0;3;
93,6;7,75;16:34:37:888;0;3;
93,8;7,76;16:34:38:088;0;3;
94,0;7,77;16:34:38:288;0;3;
94,2;7,77;16:34:38:488;0;3;
94,4;7,78;16:34:38:688;0;3;
94,6;7,78;16:34:38:888;0;3;
94,8;7,77;16:34:39:088;0;3;
95,0;7,77;16:34:39:288;0;3;
95,2;7,77;16:34:39:488;0;3;
95,4;7,76;16:34:39:688;0;3;
95,6;7,76;16:34:39:888;0;3;
95,8;7,75;16:34:40:088;0;3;
96,0;7,75;16:34:40:288;0;3;
96,2;7,75;16:34:40:488;0;3;
96,4;7,75;16:34:40:688;0;3;
96,6;7,74;16:34:40:888;0;3;
96,8;7,74;16:34:41:088;1;3;
97,0;7,74;16:34:41:288;1;3;
97,2;7,73;16:34:41:488;1;3;
97,4;7,72;16:34:41:688;1;3;
97,6;7,72;16:34:41:888;1;3;
97,8;7,72;16:34:42:088;1;3;
98,0;7,72;16:34:42:288;1;4;
98,2;7,72;16:34:42:488;1;4;
98,4;7,72;16:34:42:688;1;4;
98,6;7,71;16:34:42:888;1;4;
98,8;7,71;16:34:43:088;1;4;
99,0;7,71;16:34:43:288;0;4;
99,2;7,71;16:34:43:488;0;4;
99,4;7,71;16:34:43:688;0;4;
99,6;7,71;16:34:43:888;0;4;
99,8;7,71;16:34:44:088;0;4;
100,0;7,71;16:34:44:288;0;4;
100,2;7,70;16:34:44:488;0;4;
100,4;7,70;16:34:44:688;0;4;
100,6;7,70;16:34:44:888;0;4;
100,8;7,70;16:34:45:088;0;4;
101,0;7,70;16:34:45:288;0;4;
101,2;7,69;16:34:45:488;0;4;
101,4;7,69;16:34:45:688;0;4;
101,6;7,69;16:34:45:888;0;4;
101,8;7,69;16:34:46:088;0;4;
102,0;7,69;16:34:46:288;0;4;
102,2;7,69;16:34:46:488;0;4;
102,4;7,68;16:34:46:688;0;4;
102,6;7,68;16:34:46:888;0;4;
102,8;7,68;16:34:47:088;0;4;
103,0;7,67;16:34:47:288;0;4;
103,2;7,67;16:34:47:488;0;4;
103,4;7,67;16:34:47:688;0;4;
103,6;7,67;16:34:47:888;0;4;
103,8;7,67;16:34:48:088;0;4;
104,0;7,67;16:34:48:288;0;4;
104,2;7,66;16:34:48:488;0;4;
104,4;7,66;16:34:48:688;0;4;
104,6;7,66;16:34:48:888;0;4;
104,8;7,66;16:34:49:088;0;4;
105,0;7,66;16:34:49:288;0;4;
105,2;7,65;16:34:49:488;0;4;
105,4;7,65;16:34:49:688;0;4;
105,6;7,65;16:34:49:888;0;4;
105,8;7,65;16:34:50:088;0;4;
106,0;7,65;16:34:50:288;0;4;
106,2;7,64;16:34:50:488;0;4;
106,4;7,64;16:34:50:688;0;3;
106,6;7,64;16:34:50:888;0;3;
106,8;7,64;16:34:51:088;0;3;
107,0;7,64;16:34:51:288;0;3;
107,2;7,63;16:34:51:488;0;3;
107,4;7,63;16:34:51:688;0;3;
107,6;7,63;16:34:51:888;0;3;
107,8;7,63;16:34:52:088;0;3;
108,0;7,63;16:34:52:288;0;3;
108,2;7,62;16:34:52:488;0;3;
108,4;7,62;16:34:52:688;0;3;
108,6;7,62;16:34:52:888;0;3;
108,8;7,62;16:34:53:088;0;3;
109,0;7,61;16:34:53:288;0;3;
109,2;7,61;16:34:53:488;0;3;
109,4;7,61;16:34:53:688;0;3;
109,6;7,61;16:34:53:888;0;3;
109,8;7,61;16:34:54:088;0;3;
110,0;7,60;16:34:54:288;0;3;
110,2;7,60;16:34:54:488;0;3;
110,4;7,59;16:34:54:688;0;3;
110,6;7,59;16:34:54:888;0;3;
110,8;7,59;16:34:55:088;0;3;
111,0;7,59;16:34:55:288;0;3;
111,2;7,59;16:34:55:488;0;3;
111,4;7,58;16:34:55:688;0;3;
111,6;7,58;16:34:55:888;0;3;
111,8;7,58;16:34:56:088;0;3;
112,0;7,58;16:34:56:288;0;3;
112,2;7,58;16:34:56:488;0;3;
112,4;7,58;16:34:56:688;0;3;
112,6;7,58;16:34:56:888;0;3;
112,8;7,57;16:34:57:088;0;3;
113,0;7,57;16:34:57:288;0;3;
113,2;7,56;16:34:57:488;0;3;
113,4;7,56;16:34:57:688;0;3;
113,6;7,56;16:34:57:888;0;3;
113,8;7,56;16:34:58:088;0;3;
114,0;7,56;16:34:58:288;0;3;
114,2;7,55;16:34:58:488;0;3;
114,4;7,55;16:34:58:688;0;3;
114,6;7,55;16:34:58:888;0;3;
114,8;7,55;16:34:59:088;0;3;
115,0;7,55;16:34:59:288;0;3;
115,2;7,54;16:34:59:488;0;3;
115,4;7,54;16:34:59:688;0;3;
115,6;7,54;16:34:59:888;0;3;
115,8;7,54;16:35:00:088;0;3;
116,0;7,53;16:35:00:288;0;2;
116,2;7,53;16:35:00:488;0;2;
116,4;7,53;16:35:00:688;0;2;
116,6;7,53;16:35:00:888;0;2;
116,8;7,53;16:35:01:088;0;2;
117,0;7,53;16:35:01:288;0;2;
117,2;7,52;16:35:01:488;0;2;
117,4;7,52;16:35:01:688;0;2;
117,6;7,52;16:35:01:888;0;2;
117,8;7,51;16:35:02:088;0;2;
118,0;7,51;16:35:02:288;0;2;
118,2;7,51;16:35:02:488;0;2;
118,4;7,51;16:35:02:688;0;2;
118,6;7,50;16:35:02:888;0;2;
118,8;7,50;16:35:03:088;0;2;
119,0;7,50;16:35:03:288;0;2;
119,2;7,50;16:35:03:488;0;2;
119,4;7,50;16:35:03:688;0;2;
119,6;7,50;16:35:03:888;0;2;
119,8;7,50;16:35:04:088;0;2;
120,0;7,50;16:35:04:288;0;2;
120,2;7,50;16:35:04:488;0;2;
120,4;7,50;16:35:04:688;0;2;
120,6;7,50;16:35:04:888;0;2;
120,8;7,50;16:35:05:088;0;2;
121,0;7,50;16:35:05:288;0;2;
121,2;7,50;16:35:05:488;0;2;
121,4;7,49;16:35:05:688;0;2;
121,6;7,49;16:35:05:888;0;2;
121,8;7,49;16:35:06:088;0;2;
122,0;7,49;16:35:06:288;0;2;
122,2;7,48;16:35:06:488;0;2;
122,4;7,48;16:35:06:688;0;2;
122,6;7,48;16:35:06:888;0;2;
122,8;7,48;16:35:07:088;0;1;
123,0;7,47;16:35:07:288;0;1;
123,2;7,47;16:35:07:488;0;1;
123,4;7,47;16:35:07:688;0;1;
123,6;7,47;16:35:07:888;0;1;
123,8;7,47;16:35:08:088;0;1;
124,0;7,47;16:35:08:288;0;1;
124,2;7,46;16:35:08:488;0;1;
124,4;7,46;16:35:08:688;0;1;
124,6;7,46;16:35:08:888;0;1;
124,8;7,46;16:35:09:088;0;1;
125,0;7,46;16:35:09:288;0;1;
125,2;7,45;16:35:09:488;0;1;
125,4;7,45;16:35:09:688;0;1;
125,6;7,45;16:35:09:888;0;1;
125,8;7,45;16:35:10:088;0;1;
126,0;7,44;16:35:10:288;0;1;
126,2;7,44;16:35:10:488;0;1;
126,4;7,44;16:35:10:688;0;1;
126,6;7,44;16:35:10:888;0;1;
126,8;7,44;16:35:11:088;0;1;
127,0;7,43;16:35:11:288;0;1;
127,2;7,43;16:35:11:488;0;1;
