EEG_Values
-690.6348
-845.8611
-968.8487
-683.6409
180.9707
-654.3692
-556.6727
288.1564
-661.9928
-954.1422
-739.3494
-410.0724
301.8608
-664.9407
-896.1729
-528.6403
-382.5389
168.3301
-702.5858
-892.6798
-564.6669
-629.82
-153.1411
-778.3764
-876.2157
-512.355
-693.0822
-356.8764
-833.0307
-824.9543
-327.7992
-670.7777
-461.1295
-861.9875
-765.0939
-112.2839
-637.7382
-557.6929
-888.8085
-730.9976
10.47293
-653.1566
-735.9607
-938.3233
-702.0295
114.7662
-677.3856
-571.821
288.9756
-660.7079
-1016.96
-1012.108
-685.2316
124.4515
-700.5167
-973.8881
-853.7364
-635.0565
80.85754
-714.2998
-917.3427
-650.2676
-613.4083
-43.45237
-748.7966
-867.2049
-472.0486
-606.7855
-172.7062
-784.061
-805.9094
-238.6292
-520.8902
-236.5065
-805.3198
-748.2515
-13.38958
-412.8091
-266.1525
-818.4577
-666.0198
322.2716
-185.648
-218.0988
-816.1105
-1016.144
-874.3134
-280.9265
-65.74044
-791.5588
-1016.144
-790.4464
54.51484
138.7206
-758.0632
-1016.144
-747.7286
180.2333
80.34923
-786.1413
-1016.144
-761.1002
69.70604
-157.6293
-848.527
-1016.144
-776.0959
-40.61697
-33.17358
327.4132
-673.8737
-758.1077
7.904126
-115.0874
162.021
-715.301
-719.3503
135.4614
-168.2345
-25.54431
-764.0704
-676.6881
280.8366
-205.5638
-215.197
-814.4641
-1016.144
-944.7643
-601.5729
-377.4196
-858.5612
-1016.144
-926.4536
-550.2662
-411.736
-873.1787
-1016.144
-896.1506
-460.4343
-450.8017
-892.4462
-1016.144
-857.7603
-327.7799
-432.4369
-898.0084
-1016.144
-813.5296
-180.0058
-73.67893
371.5789
-660.3241
-799.0679
-158.9541
-234.0999
112.9532
-723.5442
-766.2286
-55.83005
-305.6432
-82.14368
-773.5373
-717.448
122.086
-285.6342
-213.1423
-810.5594
-677.6003
271.7455
-248.1297
-295.6994
-835.2111
-1016.144
-933.5064
-567.0928
-387.9495
-864.6129
-1016.144
-913.3824
-518.0349
-452.053
-888.0076
-1016.144
-882.0894
-423.1144
-484.6416
-905.751
-1016.144
-849.2723
-310.2031
-470.6887
-910.9906
-1016.144
-796.5426
-119.3594
-76.95632
304.7424
-678.7462
-744.9364
66.48248
-58.65221
184.313
-712.2084
-687.1451
283.9707
13.99525
125.0877
-731.2756
-1016.144
-895.2051
-332.3252
-0.882549
-767.7415
-1016.144
-894.1483
-370.1368
-149.6571
-809.3579
-1016.144
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-884.5256
-369.422
-262.1906
-843.2874
-1016.144
-873.6459
-357.9852
-357.9852
-357.9852
-357.9852
-351.1584
-871.0206
-1016.144
-853.6776
-315.7955
-438.1267
-900.7228
-1016.144
-829.6489
-259.0317
-192.2736
253.7434
-687.223
-808.2789
-211.1726
-335.7805
7.987346
-747.4061
-782.4702
-131.67
-399.0556
-152.2563
-788.1882
-738.551
19.79964
-424.8751
-323.7593
-833.9763
-693.2302
182.7456
-420.6702
-469.1272
-874.2911
-1016.144
-970.9512
-738.6713
-557.7634
-901.3791
-1016.144
-966.4013
-766.7435
-713.2579
-945.8323
-1016.144
-960.2384
-787.195
-538.8318
170.0278
-694.3648
-937.9896
-734.7592
-675.1496
-69.90978
-753.3242
-915.4849
-653.7356
-697.5208
-231.4762
-798.2001
-881.6666
-531.9801
-715.1864
-416.833
-849.684
-839.5273
-380.2663
-719.8809
-585.4484
-896.5178
-784.4504
-181.9729
-695.5073
-695.9896
-927.2211
-739.4298
-19.88585
-680.1667
-802.8461
-956.9011
-685.2428
175.2034
-653.4459
-901.7324
-984.3672
-1016.144
-1009.13
-990.8864
-702.6826
87.09079
-709.7166
-990.775
-924.8019
-730.5381
-79.28175
-755.9274
-972.4419
-858.7976
-774.6353
-304.0489
-818.3576
-937.5668
-733.2372
-788.6631
-480.1138
-867.2605
-894.0704
-576.6371
-793.5356
-654.2563
-915.6295
-860.4858
-455.7227
-799.6541
-797.1989
-955.3325
-812.1613
-281.7404
-785.2257
-919.2348
-989.2286
-742.8116
-32.06141
-742.7861
-663.3577
253.9039
-333.3052
172.2396
-686.0404
-714.3854
70.1892
-714.411
-1016.139
-1016.119
-761.6197
-99.86804
-761.6453
-1013.602
-1006.987
-818.7547
-314.7025
-821.3167
-983.2214
-897.6072
-843.2618
-512.3149
-876.2045
-944.2748
-757.3881
-847.8005
-668.8749
-919.6899
-911.0574
-637.7952
