102,607
102,608
102,607
103,583
103,564
104,564
104,568
106,565
106,565
105,580
105,622
104,625
103,613
103,627
102,646
101,622
101,609
101,604
101,606
101,611
102,602
102,583
103,566
103,563
104,582
104,593
104,594
104,581
104,574
105,581
105,583
104,599
104,623
102,657
101,655
101,624
101,605
101,600
102,582
103,574
103,570
105,561
105,556
107,543
107,537
109,535
109,535
110,532
110,529
112,527
112,526
112,534
112,549
112,550
111,556
111,571
111,563
111,555
110,560
110,573
109,579
109,579
110,564
110,550
110,550
110,555
110,563
110,559
110,544
111,540
111,535
112,541
112,548
111,555
111,555
112,548
112,549
111,556
110,575
110,575
110,567
110,554
110,559
110,569
109,583
109,571
109,561
110,549
110,553
109,565
109,586
109,579
109,570
108,576
108,596
107,615
106,597
106,582
105,589
105,612
104,637
103,634
103,605
102,603
102,614
102,623
103,596
103,579
103,572
103,583
102,612
102,619
102,609
101,612
101,632
100,658
100,635
100,616
100,618
100,626
99,622
100,608
100,596
100,608
100,621
100,619
100,600
100,599
101,605
101,585
103,563
103,562
105,558
105,560
105,577
104,595
104,602
104,590
104,587
104,600
103,617
103,626
103,602
103,584
103,584
103,596
103,609
103,598
103,583
103,577
103,595
103,626
102,631
102,615
101,607
101,619
101,637
100,631
100,606
101,597
101,594
101,587
103,574
103,560
104,561
104,596
104,702
104,699
104,682
102,704
99,721
99,662
99,634
97,649
97,678
96,688
96,643
97,616
96,634
96,660
95,682
95,654
95,635
95,640
94,667
94,691
94,663
94,634
95,639
95,646
95,633
96,615
97,604
97,627
96,658
96,661
96,634
96,624
96,621
97,630
97,625
97,603
99,579
99,577
101,574
101,568
103,557
103,554
104,562
104,584
104,578
105,568
105,572
105,573
105,589
105,587
105,571
106,560
106,567
106,572
107,572
107,560
108,551
108,553
109,561
109,554
110,536
110,535
111,535
111,532
111,542
111,561
111,568
110,562
110,558
110,567
110,581
109,585
109,575
109,563
108,580
108,591
107,581
107,582
107,584
107,563
