66,975
65,1089
65,912
64,1048
65,882
66,871
65,1033
65,934
65,974
64,1095
63,1092
63,927
63,1012
63,1067
63,935
63,995
62,1106
61,1034
61,994
60,1162
60,1087
60,996
60,1118
59,1170
59,1010
59,1085
58,1175
58,1033
58,1041
57,1193
58,987
58,1025
58,1092
59,899
60,885
59,1188
59,1114
59,978
59,1116
59,1068
59,993
59,1080
59,1051
59,954
59,1071
59,1074
59,957
59,1027
60,1030
60,919
59,1172
59,1134
59,986
59,1097
58,1183
58,1004
58,1074
58,1122
59,946
59,1005
59,1040
60,903
59,1147
58,1171
59,1000
58,1104
58,1162
58,1029
58,1112
57,1132
58,998
57,1118
57,1140
57,1013
57,1138
57,1115
57,1054
57,1124
57,1065
57,1082
56,1185
56,1055
57,1052
56,1161
56,1166
56,1076
56,1969
56,1066
56,1068
56,1177
56,2105
56,1075
57,945
57,1050
57,1117
58,921
58,1073
57,1159
57,1053
57,1118
57,1136
58,975
57,1082
57,1099
58,1010
57,1154
57,1033
57,1071
57,1151
57,1023
57,1112
56,1148
57,1032
57,1026
57,1124
58,993
58,1027
58,1103
59,939
59,1043
58,1097
59,936
59,1063
59,1114
59,978
59,1124
58,1166
58,998
58,1092
58,1130
58,1001
57,1138
58,1065
58,957
58,1058
59,998
59,1030
58,1161
58,1012
59,1031
59,964
61,873
61,842
62,889
62,961
63,891
64,936
64,885
65,877
65,938
