71,842
71,825
72,829
72,842
72,835
72,854
72,851
72,890
71,890
71,838
72,825
72,820
72,830
72,864
72,843
72,846
72,871
72,918
71,940
71,875
71,874
70,872
70,873
71,846
71,810
72,824
71,846
71,897
71,915
71,863
71,854
71,871
71,902
71,875
71,863
70,890
70,922
70,917
69,914
69,871
69,912
69,911
69,913
69,855
69,850
70,828
70,847
70,891
70,867
70,873
70,853
70,902
70,920
69,941
69,939
68,921
68,922
68,929
68,917
68,879
69,858
69,872
69,904
68,947
68,902
69,888
69,839
70,769
70,730
72,708
72,738
72,820
72,901
71,917
71,847
71,863
71,859
71,892
71,876
71,856
72,809
72,790
73,819
73,838
72,895
72,869
71,915
71,926
70,930
70,912
70,857
71,825
71,820
72,819
72,835
72,835
72,853
72,897
71,908
71,897
71,884
69,931
69,929
69,899
70,831
71,801
71,828
72,845
72,826
72,828
72,855
72,889
71,891
72,831
72,850
72,856
72,865
72,848
72,837
72,854
72,870
71,889
71,881
71,849
71,851
71,870
70,888
70,919
71,871
70,885
70,933
69,950
69,947
69,876
69,860
69,856
70,862
70,858
70,837
70,851
70,902
69,928
69,912
69,875
69,892
69,921
69,929
69,897
69,841
69,850
69,894
69,915
69,943
69,883
69,899
68,945
68,943
68,934
68,850
68,860
68,888
68,921
68,934
68,893
68,888
69,879
69,865
70,820
70,823
71,793
73,815
73,762
73,799
