67,978
67,957
66,990
66,993
65,973
65,984
65,985
65,939
65,956
64,964
64,969
64,943
65,925
65,918
66,898
66,873
66,936
66,951
66,916
65,971
65,969
65,940
65,965
65,964
65,933
65,909
65,929
65,952
65,941
65,979
65,988
64,975
64,992
64,1015
63,1017
63,962
63,976
63,989
63,977
63,966
63,988
63,962
63,964
63,987
63,970
63,967
63,972
63,941
63,968
63,975
63,963
63,1008
63,1024
63,987
62,1001
62,1020
62,994
62,965
62,1001
62,976
62,958
62,992
62,1021
62,978
62,1005
61,1057
61,1043
61,988
61,1004
61,994
62,948
62,990
62,988
62,949
62,1034
62,1010
62,993
62,1004
62,981
62,992
62,994
62,988
62,967
62,969
62,983
62,956
62,991
62,985
62,996
62,990
62,985
62,995
62,1019
62,979
62,962
62,982
62,981
62,982
62,998
62,976
63,957
63,980
63,975
63,970
63,993
63,980
63,985
63,999
63,977
63,961
63,992
63,985
63,943
63,973
63,987
63,967
63,975
63,995
63,1008
63,959
63,986
62,1005
62,1016
62,982
62,1011
62,1009
62,982
62,994
62,1023
62,1000
62,978
62,1007
62,1004
62,968
62,996
62,974
62,945
62,969
63,956
63,957
63,987
63,971
63,957
63,977
63,973
63,946
63,963
63,976
63,984
63,974
63,940
65,923
65,867
