78,788
78,796
77,811
77,796
77,820
77,827
76,821
77,789
77,776
77,793
77,786
77,772
79,730
79,731
79,751
79,785
78,829
78,850
77,854
77,811
77,817
76,829
76,841
75,856
75,866
74,863
74,835
75,796
75,807
75,809
75,822
75,830
75,799
75,797
75,827
75,840
74,862
74,827
74,817
74,847
74,850
74,820
74,806
74,838
74,839
74,812
75,781
75,802
75,827
74,864
74,875
73,879
73,838
73,840
73,869
72,908
72,836
73,763
75,779
75,782
75,824
74,894
73,897
73,874
72,888
72,890
72,887
72,849
72,851
72,862
71,861
73,804
73,805
73,822
73,835
73,808
74,803
74,827
74,829
74,803
75,769
75,795
75,813
75,829
75,807
75,823
75,830
75,784
76,730
78,745
78,745
79,717
79,736
80,753
80,782
79,803
79,784
78,793
78,808
78,819
78,818
78,799
77,806
77,836
76,836
76,804
76,794
76,812
76,819
76,827
76,785
76,773
76,797
76,806
76,826
76,787
76,799
76,821
76,819
76,779
77,773
77,795
77,816
77,776
77,769
78,774
78,769
78,742
79,746
79,776
79,783
79,761
79,750
79,792
79,797
79,771
79,757
79,785
79,807
78,814
78,794
78,829
77,840
77,797
77,764
78,775
78,776
78,763
79,751
78,796
78,837
77,840
77,792
77,809
77,809
78,777
78,759
78,782
78,783
78,745
78,768
78,790
78,796
79,753
79,768
79,784
79,803
79,755
79,778
79,797
78,811
78,802
77,830
77,832
77,833
77,787
77,779
77,804
77,818
76,836
76,810
76,831
76,868
76,729
75,914
75,378
75,392
76,758
76,776
77,761
78,720
78,601
78,432
78,465
