99,593
100,594
100,583
101,578
101,577
102,578
102,592
102,604
102,610
102,617
100,638
100,643
100,629
99,626
99,633
99,643
98,642
98,643
99,623
99,602
100,587
100,588
100,605
99,633
99,658
98,650
98,635
98,618
98,627
97,652
97,678
96,689
95,679
95,669
95,649
95,620
96,601
97,601
97,602
98,609
98,632
98,629
97,626
97,657
96,721
95,741
95,687
94,682
92,706
92,721
92,705
92,660
92,633
93,623
94,625
94,658
94,663
94,638
94,644
93,663
93,706
93,668
93,649
93,659
93,646
94,649
94,628
95,619
95,617
96,630
96,650
96,643
96,619
97,617
97,622
96,637
96,644
96,640
96,625
96,644
96,645
96,649
96,627
97,619
97,619
97,651
95,680
95,678
95,654
95,650
95,657
94,674
95,641
95,619
96,618
96,631
95,664
94,677
94,694
93,692
93,674
93,642
93,651
93,651
93,663
94,671
94,640
94,617
95,619
95,635
95,668
94,702
94,666
94,658
93,668
93,674
93,663
94,636
94,628
94,638
94,643
95,632
96,617
96,609
96,620
96,662
95,677
94,664
94,681
93,706
93,717
93,660
93,641
94,626
94,622
95,626
96,614
96,598
97,604
97,613
97,639
96,660
96,664
97,643
97,619
97,605
98,610
98,610
98,624
98,615
99,601
100,587
100,589
101,588
101,594
102,586
102,575
103,578
103,577
103,587
103,598
103,586
104,588
104,592
103,607
102,626
102,606
102,611
102,608
101,638
101,633
101,603
101,598
101,602
101,610
101,616
101,608
101,597
101,598
101,611
101,630
101,609
101,605
101,632
100,650
98,670
98,662
98,631
98,628
98,635
97,644
97,631
98,608
99,595
99,589
100,588
100,605
100,601
101,593
101,603
100,628
100,658
99,644
99,628
99,627
98,633
98,635
98,630
99,604
99,605
100,605
100,611
100,609
101,593
101,588
101,602
101,618
100,641
100,624
100,616
99,621
99,639
99,657
98,640
98,620
98,625
97,650
97,661
97,647
97,656
96,666
95,683
95,659
95,622
97,609
97,591
100,578
100,563
102,557
102,556
103,555
105,556
105,553
107,553
107,544
