105,604
105,582
105,576
106,570
106,563
107,563
107,555
108,554
108,567
107,584
106,610
106,596
106,578
106,581
107,568
107,561
107,562
107,560
107,577
106,586
106,605
106,600
106,592
106,574
106,563
106,564
106,575
106,578
107,578
107,566
107,561
107,557
107,574
106,586
106,601
106,606
106,589
105,581
105,586
105,599
104,600
104,605
104,592
104,585
105,573
104,589
104,594
104,606
104,602
104,583
104,583
104,590
103,603
103,611
102,646
102,599
102,594
102,609
102,605
102,627
102,589
102,592
102,604
102,616
101,633
101,614
101,608
101,611
101,623
100,632
100,626
100,622
99,624
99,646
98,649
98,624
99,617
98,630
98,647
98,636
99,620
99,596
100,594
100,597
100,604
100,614
100,601
101,593
101,616
99,646
99,656
99,649
98,631
98,650
98,649
97,658
97,637
97,623
97,630
97,658
96,665
96,656
96,640
96,629
96,659
95,656
95,673
95,637
96,626
96,634
96,626
96,643
96,625
96,626
97,635
97,630
97,646
97,607
97,606
98,625
98,626
98,645
98,612
98,613
98,619
98,634
98,635
98,610
98,608
98,638
98,653
97,647
98,613
98,609
98,623
98,633
98,639
98,630
98,614
99,598
99,619
98,631
98,638
98,615
98,624
98,642
98,632
98,633
98,605
99,601
99,624
98,634
98,642
98,617
98,619
98,648
98,625
99,604
99,579
101,574
101,576
101,588
102,596
102,589
102,600
102,621
101,619
102,598
102,590
102,593
102,596
103,595
103,577
103,570
104,573
104,585
105,579
105,573
105,574
105,592
104,604
104,608
104,587
104,587
104,589
104,586
104,582
105,572
105,568
105,584
104,608
104,608
104,587
104,585
104,592
103,604
103,621
103,605
103,593
103,586
104,588
104,576
105,579
105,572
105,572
105,588
104,613
104,601
104,599
104,584
104,582
104,590
104,589
104,588
104,579
104,580
104,598
104,600
104,595
104,592
104,592
104,598
104,593
104,584
104,575
105,570
105,584
105,598
105,596
105,580
105,575
105,585
104,615
103,620
103,625
103,602
103,599
103,604
102,609
102,596
103,583
103,576
105,564
105,561
