95,647
95,644
94,683
92,771
90,772
90,745
89,714
88,722
88,739
88,722
88,704
88,667
88,681
88,703
88,721
87,711
89,668
89,662
89,676
89,689
88,724
88,732
88,682
88,692
88,735
87,765
86,771
86,727
86,685
87,672
87,682
87,723
86,749
86,750
86,716
86,680
87,683
87,726
86,759
85,772
85,735
85,713
85,723
84,750
84,767
84,736
84,702
85,687
85,710
85,750
84,780
83,779
83,732
84,699
83,751
83,807
81,872
81,779
81,755
80,763
80,795
80,814
80,763
82,727
82,673
83,670
83,709
83,779
82,842
81,831
80,817
80,756
80,766
79,820
79,808
80,751
80,716
82,677
83,671
83,703
83,771
81,874
81,853
81,782
82,709
83,697
82,742
82,783
81,824
81,735
81,739
81,795
80,806
80,785
82,718
82,678
83,685
84,698
84,743
83,767
84,728
84,701
84,717
84,766
82,803
82,792
82,757
82,717
83,711
83,731
83,773
82,784
83,729
83,702
83,728
82,773
82,764
82,756
82,723
84,690
84,716
83,752
83,758
83,782
83,711
83,705
82,759
82,807
81,812
81,782
82,710
82,715
83,720
84,707
84,699
85,668
87,650
87,658
88,664
88,688
88,672
89,655
89,664
89,691
89,720
88,735
88,679
89,651
90,652
90,673
90,695
89,718
89,724
89,681
89,672
89,680
89,717
88,744
87,741
87,696
88,693
88,693
88,710
87,723
88,708
88,684
88,655
89,674
89,681
89,688
91,657
91,630
92,628
92,640
92,657
93,667
93,646
93,631
94,641
94,647
93,666
94,646
94,627
95,630
95,631
95,625
97,612
97,597
98,593
98,594
99,600
99,614
99,604
101,576
101,571
103,570
103,573
103,583
102,610
102,631
101,646
101,616
101,607
100,618
100,643
99,688
96,696
96,679
96,656
96,647
96,656
95,671
95,665
95,630
96,621
96,640
