98,676
97,664
97,674
96,645
96,645
96,661
96,651
96,621
97,608
97,604
98,610
98,617
98,620
98,641
97,662
97,647
98,612
98,614
98,608
98,622
98,613
99,606
99,604
99,610
100,595
100,583
101,585
101,584
103,578
103,562
104,572
104,570
105,563
106,555
106,555
107,559
107,562
107,565
107,559
108,566
108,573
107,576
107,571
107,582
107,581
107,590
107,580
107,577
106,578
106,588
106,586
106,574
106,580
106,586
106,594
105,587
105,591
105,604
104,623
104,605
103,597
103,603
103,601
103,598
103,592
102,612
102,622
102,624
101,619
101,630
101,630
99,647
99,673
98,690
95,684
95,701
94,707
94,683
94,634
95,624
95,611
96,617
96,625
96,633
96,662
95,696
95,728
93,770
91,800
88,776
88,791
87,808
86,776
86,722
86,717
85,731
85,738
85,760
84,781
83,795
82,792
81,818
81,821
80,788
80,748
81,739
81,715
83,667
84,674
84,708
84,754
84,736
82,786
82,813
81,819
81,768
81,755
81,760
81,730
81,747
81,766
81,752
82,722
82,742
82,743
82,736
83,697
84,716
84,717
84,721
85,673
85,677
88,656
88,629
89,622
92,597
92,607
93,625
92,667
92,715
92,719
91,699
91,726
90,735
88,729
88,738
87,758
86,774
85,763
85,765
84,774
84,741
85,702
85,695
85,714
84,743
84,745
84,722
84,763
83,770
83,750
83,797
81,839
81,822
79,832
79,840
78,809
79,746
79,760
79,794
79,802
79,755
79,769
79,802
79,788
79,790
78,790
78,797
78,777
78,798
78,813
78,799
78,793
77,820
77,838
77,809
77,784
77,790
77,794
77,768
77,777
77,805
77,829
77,797
77,754
77,779
77,812
77,815
77,807
76,837
76,856
76,834
75,823
75,815
75,814
76,778
76,784
76,790
76,810
77,784
77,793
77,802
77,786
77,783
77,793
77,759
78,760
78,769
79,755
79,739
79,751
80,745
80,713
