EEG_Values
4.522085
24.9207
292.7523
469.2153
262.0431
-33.93685
-27.27598
265.0261
522.969
395.4866
113.2966
100.8133
376.7107
655.1823
564.0411
264.5726
192.9815
414.466
671.7501
587.745
251.1751
105.8267
286.1121
568.3375
545.351
226.028
62.87284
232.5866
537.1193
575.757
281.1934
90.57381
236.6395
562.2706
666.548
408.0698
192.9877
291.8796
586.0929
703.8647
435.8448
153.2419
179.7216
443.1583
598.567
362.8879
52.91365
44.42606
312.3019
521.2809
332.0396
8.240386
-23.37351
235.9048
480.6785
346.776
33.29513
-24.19683
225.3329
500.3903
404.6372
64.68611
-59.97598
143.3405
429.5307
383.3996
48.28457
-106.6061
75.11697
375.3702
388.6204
77.03564
-105.6322
46.72332
356.4762
422.1191
126.7457
-97.08199
20.18445
334.8843
459.3048
209.4747
-22.36265
73.13044
396.5752
592.2639
406.9507
176.2018
258.1169
595.1769
836.0584
681.7902
424.9216
447.9601
360.4142
-368.1836
452.6597
523.431
469.6198
690.674
920.1416
793.3127
461.3976
362.5711
574.194
846.957
795.7961
486.408
367.6094
565.4748
851.5447
836.6849
526.8221
361.1753
525.9371
828.7194
870.3257
576.1104
377.8723
506.1827
807.3583
895.2872
623.2402
390.243
476.9949
772.1488
904.1042
650.618
386.3405
437.5572
733.0635
917.4445
712.466
438.0354
464.5505
378.1165
-372.3654
417.1398
494.9221
475.1794
363.9615
-360.6852
485.4929
553.6235
491.1509
348.5018
-355.5385
529.8983
586.1993
466.5068
652.1744
914.3348
868.2105
547.053
388.0512
547.544
825.7443
841.9342
551.3066
368.5278
501.3818
792.2477
861.6111
592.901
383.7006
483.1407
755.1882
845.4756
591.89
353.4748
415.1279
680.6701
813.5972
586.3354
317.8823
335.5896
588.9579
767.0095
578.6511
288.3221
269.223
514.2426
729.2315
584.4066
297.9465
257.6376
489.7313
730.9661
629.8726
335.9753
258.5226
469.6551
732.0638
685.8611
404.5675
290.4743
471.374
748.9043
756.7074
486.584
344.9424
505.979
797.7723
846.3403
584.6631
411.3175
541.0344
831.2477
919.1165
670.467
459.8288
540.9033
444.8562
-377.6897
339.3174
450.4332
481.1169
734.9713
892.0903
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
687.6402
411.739
410.4132
646.5652
826.5624
654.2447
365.7326
365.7326
365.7326
365.7326
334.4512
569.2451
797.0219
678.6898
386.0928
315.4068
525.5898
771.7476
694.1517
391.6905
282.3344
471.738
737.7142
701.1521
389.286
234.3199
392.8253
671.7401
684.5022
387.778
199.2419
323.6987
601.1422
657.3517
375.4167
149.4904
236.9434
514.6062
614.1564
356.1291
104.7929
157.3718
433.7253
579.8842
351.169
81.14726
108.2459
376.3457
559.5643
361.1379
59.0793
33.58393
285.246
510.4828
356.2491
35.56031
-31.42024
188.7598
426.3963
310.5894
-18.29298
-123.6332
80.65724
346.3809
278.4408
-50.43308
-188.9482
-4.842455
282.0063
269.4829
-52.6422
-233.6393
-81.9603
210.9913
250.0952
-50.34972
-263.9606
-143.1223
163.8327
263.1543
-11.65289
-246.4205
-158.6524
134.6511
267.1234
16.41512
-253.6908
-207.408
78.96203
259.1232
53.76337
-231.0856
-224.4779
45.51639
259.4005
82.74106
-239.5715
-290.5939
-48.39634
188.6368
50.66776
-273.0429
-351.2919
-125.3746
137.8066
52.72961
-272.6187
-395.5548
-195.4754
96.56284
71.20889
-247.697
-405.5807
-230.8242
76.69048
101.6729
-218.4357
-423.2919
-278.8011
31.46214
93.75519
-216.4895
-455.4057
-346.1928
-26.65856
98.774
-177.251
-443.2349
-355.0497
-19.55753
164.6548
-78.13104
-378.3438
-347.1251
-42.35425
174.4387
-37.47274
-364.7837
-382.6936
-97.02486
152.6055
-13.28713
-360.0778
-431.651
-176.3484
101.2674
-16.6407
-375.1151
-484.5642
-245.5194
59.84831
1.312747
-350.9764
-506.5393
-302.1668
23.76062
14.06795
-335.5724
-532.5035
-361.6115
-32.41889
11.3553
-328.6141
-577.7581
-455.6349
-133.5156
-40.42803
-352.2302
-628.3525
-544.1363
-217.9486
-62.9195
-341.9506
-651.5145
-602.4672
-282.6339
-87.41691
-332.3789
-664.2579
-654.819
-345.7508
-103.129
-293.4619
-645.1668
-689.7818
-405.9369
-127.436
-264.8904
-616.2718
-697.4293
-439.9305
-133.1071
-211.8945
-561.5058
-687.639
-457.7771
-134.0505
-165.0842
-513.3646
-683.2065
-491.4532
-162.9571
-142.2899
-484.9507
-703.988
-553.3562
-220.1261
-138.7575
-451.5093
-706.9498
-600.1308
-265.4943
-135.9928
-423.4659
-699.3423
-619.3748
-289.205
-106.9915
-354.4474
-661.8439
-635.7902
-330.7797
-108.0654
-312.1427
-647.2278
-669.9498
-381.0819
-122.4974
-280.1701
-624.7956
-688.5217
-422.0351
-139.5385
-255.4345
-605.2519
-707.1689
-469.7128
-163.7547
-225.2345
-577.1199
-730.5839
-529.3463
-204.2112
-199.851
-541.1672
-740.7453
-570.9692
-242.0716
-198.8944
-529.1732
-758.4428
-622.7155
-291.1805
-190.388
-491.39
-755.0884
-658.1042
-326.4877
-169.684
-436.2466
-436.2466
-436.2466
-436.2466
-436.2466
-436.2466
-436.2466
-436.2466
-436.2466
