Zeit in Sekunden,Messwerte
0.2,4.669989975358009
0.4,5.852827732256549
0.6000000000000001,5.854915292793836
0.8,5.862850778719931
1,5.875527783966448
1.2,5.88144067642978
1.4,5.881585434069595
1.6,5.87713592373654
1.8,5.865982707382497
2,5.844463900799703
2.2,5.820693539004482
2.4,5.80338507603972
2.6,5.792043466541655
2.8,5.782294491449852
3,5.77937209906132
3.200000000000001,5.805647516367912
3.400000000000001,5.859356770369295
3.600000000000001,5.925592730986541
3.800000000000001,5.988578632934607
4.000000000000001,6.040188160611249
4.200000000000001,6.080531669844919
4.400000000000001,6.104344002892564
4.600000000000001,6.112676812237432
4.800000000000002,6.112583683045963
5.000000000000002,6.103991326289146
5.200000000000002,6.089826785708848
5.400000000000002,6.069980974675063
5.600000000000002,6.043991365738242
5.800000000000002,6.018739680683192
6.000000000000003,5.988393319370135
6.200000000000003,5.961233383830951
6.400000000000003,5.934321698997912
6.600000000000003,5.910488089051829
6.800000000000003,5.88787158254911
7.000000000000004,5.871885407034259
7.200000000000004,5.862110842773506
7.400000000000004,5.853254003399757
7.600000000000004,5.843092161693239
7.800000000000004,5.832058361203996
8.000000000000004,5.817811376373564
8.200000000000003,5.803682573812008
8.400000000000002,5.789643442633357
8.600000000000001,5.772203905979157
8.800000000000001,5.758267762338643
9,5.754416244131167
9.199999999999999,5.764227993509979
9.399999999999999,5.788590538916786
9.599999999999998,5.823854178945471
9.799999999999997,5.86374265169769
9.999999999999996,5.903535213489333
10.2,5.932233159430645
10.4,5.94794123485663
10.59999999999999,5.947739016713088
10.79999999999999,5.938215740676557
10.99999999999999,5.925623601764856
11.19999999999999,5.908198268450836
11.39999999999999,5.885211827397413
11.59999999999999,5.86259221510366
11.79999999999999,5.838762244539435
11.99999999999999,5.816073708723742
12.19999999999999,5.793151739532539
12.39999999999999,5.768212588974973
12.59999999999999,5.752686248016341
12.79999999999999,5.734138114098593
12.99999999999999,5.716765340656306
13.19999999999999,5.703191653787369
13.39999999999998,5.687526698056147
13.59999999999998,5.67451459928351
13.79999999999998,5.663782255810207
13.99999999999998,5.654686032467738
14.19999999999998,5.643000043328015
14.39999999999998,5.636638938613626
14.59999999999998,5.641742532549611
14.79999999999998,5.685316464052178
14.99999999999998,5.766145895477127
15.19999999999998,5.861130426777175
15.39999999999998,5.948639013929879
15.59999999999998,6.01315988172206
15.79999999999998,6.052894166110876
15.99999999999998,6.077141557357767
16.19999999999997,6.083590062822524
16.39999999999997,6.082656028859175
16.59999999999997,6.077024535136447
16.79999999999997,6.071587933222918
16.99999999999997,6.07476736765183
17.19999999999997,6.086801575353337
17.39999999999997,6.105892358403535
17.59999999999997,6.11982088802703
17.79999999999997,6.126694120466734
17.99999999999997,6.122375496865455
18.19999999999997,6.108161499382122
18.39999999999997,6.087074815339312
18.59999999999997,6.057232074698355
18.79999999999997,6.030053782788608
18.99999999999996,6.004957758577107
19.19999999999996,5.98979650313002
19.39999999999996,5.97864756627217
19.59999999999996,5.974125105798294
19.79999999999996,5.966391295578007
19.99999999999996,5.957261677438816
20.19999999999996,5.941712814990452
20.39999999999996,5.925529447253837
20.59999999999996,5.908102358988578
20.79999999999996,5.886368031804291
20.99999999999996,5.867144968896772
21.19999999999996,5.849399055572066
21.39999999999996,5.837069793128153
21.59999999999996,5.83234749515238
21.79999999999995,5.8328281438612
21.99999999999995,5.835690789031021
22.19999999999995,5.833580323926469
22.39999999999995,5.831334292553372
22.59999999999995,5.82425294557274
22.79999999999995,5.814234423215996
22.99999999999995,5.802924058820897
23.19999999999995,5.790316540852547
23.39999999999995,5.784416359269291
23.59999999999995,5.789651928505303
23.79999999999995,5.80431413931218
23.99999999999995,5.829062494580253
24.19999999999995,5.849068233846433
24.39999999999995,5.859812679035512
24.59999999999994,5.862396500911654
24.79999999999994,5.862233417153297
24.99999999999994,5.856125362403757
25.19999999999994,5.845131174160888
25.39999999999994,5.836188076027832
25.59999999999994,5.827614686521969
25.79999999999994,5.827118402743444
25.99999999999994,5.831402694363794
26.19999999999994,5.837228307637799
26.39999999999994,5.839956122310299
26.59999999999994,5.838596091334146
26.79999999999994,5.830085080694628
26.99999999999994,5.819000209482483
27.19999999999994,5.805698203689012
27.39999999999993,5.791497440714831
27.59999999999993,5.775422848690545
27.79999999999993,5.757631109781649
27.99999999999993,5.741993223102724
28.19999999999993,5.727735165268048
28.39999999999993,5.710044589622222
28.59999999999993,5.697191475014249
28.79999999999993,5.683795797671489
28.99999999999993,5.670370562253991
29.19999999999993,5.658515949696505
29.39999999999993,5.644716880015948
29.59999999999993,5.634307794603092
29.79999999999993,5.622597287108397
29.99999999999993,5.615026756175811
30.19999999999992,5.606752332081939
30.39999999999992,5.598802133642679
30.59999999999992,5.592728559590565
30.79999999999992,5.588012576329327
30.99999999999992,5.584108839867908
31.19999999999992,5.586067631903272
31.39999999999992,5.588737659372491
31.59999999999992,5.587432911738137
31.79999999999992,5.589078335628421
31.99999999999992,5.588765223912337
32.19999999999992,5.582706079955461
32.39999999999992,5.578361750024531
32.59999999999992,5.573209495752614
32.79999999999993,5.569704892709212
32.99999999999993,5.596067142375778
33.19999999999993,5.678994903565173
33.39999999999993,5.814198094338824
33.59999999999994,5.959209856210514
33.79999999999994,6.090695784718735
33.99999999999994,6.199747050103497
34.19999999999995,6.284016973521137
34.39999999999995,6.346470764131703
34.59999999999995,6.378370653691693
34.79999999999995,6.386564028171312
34.99999999999996,6.377126216332326
35.19999999999996,6.358717594334774
35.39999999999996,6.333784897576363
35.59999999999997,6.302412718681255
35.79999999999997,6.268016837698694
35.99999999999997,6.228146083937151
36.19999999999997,6.191169050512712
36.39999999999998,6.155153923952819
36.59999999999998,6.122005058395299
36.79999999999998,6.085714961904067
36.99999999999999,6.054903851791513
37.19999999999999,6.029664913060536
37.39999999999999,6.001649365074454
37.59999999999999,5.977057358396671
37.8,5.953645337980551
38,5.930508619633554
38.2,5.911773094728519
38.40000000000001,5.892446804032395
38.60000000000001,5.876624826316117
38.80000000000001,5.859737757310532
39.00000000000001,5.844663367875174
39.20000000000002,5.831761806587754
39.40000000000002,5.822035641327148
39.60000000000002,5.812870095382952
39.80000000000003,5.803966329054055
40.00000000000003,5.795792412269476
40.20000000000003,5.788015092395968
40.40000000000003,5.776574129797936
40.60000000000004,5.769916114398745
40.80000000000004,5.767219671189409
41.00000000000004,5.768249854187284
41.20000000000005,5.784022980417409
41.40000000000005,5.821829621694184
41.60000000000005,5.883899424609467
41.80000000000005,5.957401527558893
42.00000000000006,6.018830669355959
42.20000000000006,6.05988428093127
42.40000000000006,6.080370910871662
42.60000000000007,6.089323744017503
42.80000000000007,6.085905780422636
43.00000000000007,6.077692865626498
43.20000000000007,6.061174529909678
43.40000000000008,6.039348317978489
43.60000000000008,6.016011118742857
43.80000000000008,5.990655579988227
44.00000000000009,5.962552974797563
44.20000000000009,5.936521390419223
44.40000000000009,5.913878061775497
44.60000000000009,5.889602984287866
44.8000000000001,5.866780967385715
45.0000000000001,5.846948681819555
45.2000000000001,5.828503960187858
45.40000000000011,5.812680054444916
45.60000000000011,5.796872611580049
45.80000000000011,5.78286934871335
46.00000000000011,5.773838197610978
46.20000000000012,5.775373084369964
46.40000000000012,5.795237360982022
46.60000000000012,5.841773169901656
46.80000000000013,5.901576909344564
47.00000000000013,5.969087758727638
47.20000000000013,6.029697893784104
47.40000000000013,6.082928572842974
47.60000000000014,6.132437958106074
47.80000000000014,6.171418522103642
48.00000000000014,6.20529843182827
48.20000000000014,6.231799664434198
