Zeit in Sekunden,Messwerte
0.0,6.63
0.2,6.63
0.4,6.63
0.6,6.63
0.8,6.64
1.0,6.64
1.2,6.65
1.4,6.66
1.6,6.66
1.8,6.67
2.0,6.67
2.2,6.67
2.4,6.67
2.6,6.68
2.8,6.69
3.0,6.71
3.2,6.74
3.4,6.78
3.6,6.83
3.8,6.86
4.0,6.9
4.2,6.92
4.4,6.94
4.6,6.95
4.8,6.96
5.0,6.96
5.2,6.97
5.4,6.97
5.6,6.98
5.8,6.99
6.0,7.01
6.2,7.02
6.4,7.04
6.6,7.05
6.8,7.05
7.0,7.06
7.2,7.06
7.4,7.06
7.6,7.05
7.8,7.05
8.0,7.04
8.2,7.03
8.4,7.03
8.6,7.02
8.8,7.01
9.0,7.0
9.2,7.0
9.4,6.99
9.6,6.99
9.8,6.99
10.0,6.98
10.2,6.98
10.4,6.98
10.6,6.97
10.8,6.97
11.0,6.96
11.2,6.95
11.4,6.94
11.6,6.94
11.8,6.93
12.0,6.92
12.2,6.91
12.4,6.9
12.6,6.89
12.8,6.88
13.0,6.87
13.2,6.86
13.4,6.85
13.6,6.85
13.8,6.84
14.0,6.83
14.2,6.83
14.4,6.83
14.6,6.83
14.8,6.83
15.0,6.82
15.2,6.82
15.4,6.81
15.6,6.8
15.8,6.8
16.0,6.8
16.2,6.79
16.4,6.78
16.6,6.78
16.8,6.77
17.0,6.76
17.2,6.76
17.4,6.75
17.6,6.75
17.8,6.74
18.0,6.73
18.2,6.73
18.4,6.72
18.6,6.71
18.8,6.71
19.0,6.7
19.2,6.7
19.4,6.7
19.6,6.71
19.8,6.72
20.0,6.73
20.2,6.74
20.4,6.75
20.6,6.76
20.8,6.76
21.0,6.76
21.2,6.76
21.4,6.76
21.6,6.76
21.8,6.76
22.0,6.76
22.2,6.75
22.4,6.75
22.6,6.75
22.8,6.74
23.0,6.74
23.2,6.73
23.4,6.73
23.6,6.72
23.8,6.72
24.0,6.71
24.2,6.71
24.4,6.7
24.6,6.7
24.8,6.69
25.0,6.69
25.2,6.69
25.4,6.69
25.6,6.69
25.8,6.69
26.0,6.68
26.2,6.68
26.4,6.67
26.6,6.67
26.8,6.67
27.0,6.66
27.2,6.66
27.4,6.67
27.6,6.67
27.8,6.68
28.0,6.69
28.2,6.69
28.4,6.7
28.6,6.7
28.8,6.7
29.0,6.71
29.2,6.71
29.4,6.71
29.6,6.71
29.8,6.71
30.0,6.7
30.2,6.7
30.4,6.7
30.6,6.7
30.8,6.69
31.0,6.69
31.2,6.68
31.4,6.68
31.6,6.67
31.8,6.67
32.0,6.66
32.2,6.66
32.4,6.67
32.6,6.67
32.8,6.67
33.0,6.67
33.2,6.68
33.4,6.68
33.6,6.69
33.8,6.69
34.0,6.69
34.2,6.69
34.4,6.69
34.6,6.69
34.8,6.69
35.0,6.68
35.2,6.68
35.4,6.68
35.6,6.69
35.8,6.68
36.0,6.68
36.2,6.69
36.4,6.69
36.6,6.68
36.8,6.68
37.0,6.68
37.2,6.67
37.4,6.67
37.6,6.66
37.8,6.66
38.0,6.65
38.2,6.65
38.4,6.66
38.6,6.66
38.8,6.67
39.0,6.67
39.2,6.68
39.4,6.69
39.6,6.69
39.8,6.71
40.0,6.73
40.2,6.77
40.4,6.82
40.6,6.88
40.8,6.95
41.0,7.02
41.2,7.09
41.4,7.17
41.6,7.25
41.8,7.32
42.0,7.39
42.2,7.45
42.4,7.5
42.6,7.54
42.8,7.58
43.0,7.61
43.2,7.63
43.4,7.65
43.6,7.66
43.8,7.67
44.0,7.67
44.2,7.67
44.4,7.66
44.6,7.64
44.8,7.62
45.0,7.61
45.2,7.61
45.4,7.61
45.6,7.63
45.8,7.66
46.0,7.68
46.2,7.71
46.4,7.73
46.6,7.74
46.8,7.74
47.0,7.75
47.2,7.74
47.4,7.73
47.6,7.71
47.8,7.7
48.0,7.67
48.2,7.65
48.4,7.63
48.6,7.61
48.8,7.59
49.0,7.57
49.2,7.57
49.4,7.57
49.6,7.56
49.8,7.55
50.0,7.55
50.2,7.54
50.4,7.53
50.6,7.51
50.8,7.5
51.0,7.47
51.2,7.45
51.4,7.43
51.6,7.41
51.8,7.39
52.0,7.36
52.2,7.34
52.4,7.32
52.6,7.3
52.8,7.28
53.0,7.26
53.2,7.25
53.4,7.23
53.6,7.22
53.8,7.2
54.0,7.18
54.2,7.17
54.4,7.15
54.6,7.13
54.8,7.12
55.0,7.1
55.2,7.09
55.4,7.08
55.6,7.07
55.8,7.06
56.0,7.06
56.2,7.06
56.4,7.05
56.6,7.05
56.8,7.05
57.0,7.05
57.2,7.04
57.4,7.04
57.6,7.03
57.8,7.02
58.0,7.02
58.2,7.0
58.4,6.99
58.6,6.99
58.8,6.99
59.0,6.99
59.2,7.01
59.4,7.02
59.6,7.02
59.8,7.03
60.0,7.03
60.2,7.03
60.4,7.03
60.6,7.03
60.8,7.02
61.0,7.02
61.2,7.01
61.4,7.01
61.6,7.01
61.8,7.0
62.0,6.99
62.2,6.99
62.4,6.99
62.6,6.99
62.8,6.99
63.0,6.99
63.2,6.99
63.4,6.98
63.6,6.98
63.8,6.98
64.0,6.97
64.2,6.96
64.4,6.95
64.6,6.95
64.8,6.94
65.0,6.93
65.2,6.92
65.4,6.91
65.6,6.91
65.8,6.9
66.0,6.9
66.2,6.89
66.4,6.89
66.6,6.88
66.8,6.87
67.0,6.87
67.2,6.86
67.4,6.85
67.6,6.85
67.8,6.84
68.0,6.83
68.2,6.83
68.4,6.82
68.6,6.82
68.8,6.81
69.0,6.81
69.2,6.81
69.4,6.8
69.6,6.8
69.8,6.79
70.0,6.78
70.2,6.78
70.4,6.78
70.6,6.78
70.8,6.78
71.0,6.79
71.2,6.8
71.4,6.82
71.6,6.84
71.8,6.86
72.0,6.87
72.2,6.88
72.4,6.89
72.6,6.9
72.8,6.9
73.0,6.9
73.2,6.9
73.4,6.89
73.6,6.89
73.8,6.89
74.0,6.88
74.2,6.88
74.4,6.88
