Zeit in Sekunden,Messwerte
0.0,8.78
0.2,8.79
0.4,8.83
0.6,8.88
0.8,8.95
1.0,9.02
1.2,9.09
1.4,9.14
1.6,9.19
1.8,9.24
2.0,9.26
2.2,9.29
2.4,9.31
2.6,9.33
2.8,9.35
3.0,9.36
3.2,9.37
3.4,9.38
3.6,9.38
3.8,9.38
4.0,9.37
4.2,9.36
4.4,9.34
4.6,9.32
4.8,9.3
5.0,9.27
5.2,9.25
5.4,9.22
5.6,9.19
5.8,9.17
6.0,9.14
6.2,9.12
6.4,9.1
6.6,9.07
6.8,9.04
7.0,9.02
7.2,9.0
7.4,9.0
7.6,9.01
7.8,9.07
8.0,9.16
8.2,9.3
8.4,9.44
8.6,9.6
8.8,9.73
9.0,9.85
9.2,9.94
9.4,10.0
9.6,10.04
9.8,10.06
10.0,10.07
10.2,10.06
10.4,10.04
10.6,10.02
10.8,10.0
11.0,9.97
11.2,9.94
11.4,9.91
11.6,9.87
11.8,9.84
12.0,9.8
12.2,9.76
12.4,9.72
12.6,9.68
12.8,9.64
13.0,9.6
13.2,9.56
13.4,9.52
13.6,9.48
13.8,9.44
14.0,9.41
14.2,9.38
14.4,9.35
14.6,9.33
14.8,9.31
15.0,9.31
15.2,9.31
15.4,9.31
15.6,9.32
15.8,9.33
16.0,9.34
16.2,9.34
16.4,9.34
16.6,9.34
16.8,9.34
17.0,9.33
17.2,9.31
17.4,9.31
17.6,9.29
17.8,9.29
18.0,9.27
18.2,9.24
18.4,9.24
18.6,9.21
18.8,9.21
19.0,9.19
19.2,9.16
19.4,9.16
19.6,9.14
19.8,9.12
20.0,9.11
20.2,9.08
20.4,9.08
20.6,9.06
20.8,9.05
21.0,9.04
21.2,9.03
21.4,9.02
21.6,9.02
21.8,9.01
22.0,9.0
22.2,8.99
22.4,8.99
22.6,8.98
22.8,8.98
23.0,8.98
23.2,9.0
23.4,9.04
23.6,9.08
23.8,9.13
24.0,9.17
24.2,9.2
24.4,9.23
24.6,9.25
24.8,9.26
25.0,9.27
25.2,9.27
25.4,9.26
25.6,9.25
25.8,9.25
26.0,9.23
26.2,9.22
26.4,9.21
26.6,9.19
