Zeit in Sekunden,Messwerte
0.0,7.53
0.2,7.55
0.4,7.56
0.6,7.58
0.8,7.59
1.0,7.6
1.2,7.61
1.4,7.62
1.6,7.62
1.8,7.63
2.0,7.63
2.2,7.63
2.4,7.63
2.6,7.63
2.8,7.63
3.0,7.62
3.2,7.62
3.4,7.62
3.6,7.63
3.8,7.63
4.0,7.63
4.2,7.63
4.4,7.64
4.6,7.64
4.8,7.64
5.0,7.64
5.2,7.64
5.4,7.65
5.6,7.65
5.8,7.65
6.0,7.65
6.2,7.65
6.4,7.65
6.6,7.64
6.8,7.64
7.0,7.63
7.2,7.63
7.4,7.63
7.6,7.62
7.8,7.62
8.0,7.62
8.2,7.62
8.4,7.63
8.6,7.63
8.8,7.63
9.0,7.63
9.2,7.63
9.4,7.63
9.6,7.63
9.8,7.63
10.0,7.63
10.2,7.62
10.4,7.62
10.6,7.62
10.8,7.61
11.0,7.61
11.2,7.6
11.4,7.6
11.6,7.6
11.8,7.61
12.0,7.62
12.2,7.64
12.4,7.66
12.6,7.67
12.8,7.69
13.0,7.69
13.2,7.7
13.4,7.71
13.6,7.71
13.8,7.71
14.0,7.71
14.2,7.71
14.4,7.71
14.6,7.71
14.8,7.7
15.0,7.7
15.2,7.7
15.4,7.7
15.6,7.71
15.8,7.72
16.0,7.72
16.2,7.72
16.4,7.72
16.6,7.72
16.8,7.72
17.0,7.73
17.2,7.72
17.4,7.71
17.6,7.71
17.8,7.71
18.0,7.7
18.2,7.69
18.4,7.69
18.6,7.68
18.8,7.68
19.0,7.67
19.2,7.67
19.4,7.66
19.6,7.66
19.8,7.67
20.0,7.68
20.2,7.69
20.4,7.71
20.6,7.72
20.8,7.73
21.0,7.73
21.2,7.74
21.4,7.73
21.6,7.73
21.8,7.73
22.0,7.72
22.2,7.72
22.4,7.72
22.6,7.71
22.8,7.71
23.0,7.7
23.2,7.7
23.4,7.69
23.6,7.69
23.8,7.68
24.0,7.69
24.2,7.7
24.4,7.7
24.6,7.72
24.8,7.73
25.0,7.74
25.2,7.75
25.4,7.76
25.6,7.76
25.8,7.76
26.0,7.77
26.2,7.76
26.4,7.76
26.6,7.76
26.8,7.75
27.0,7.75
27.2,7.74
27.4,7.73
27.6,7.73
27.8,7.73
28.0,7.72
28.2,7.72
28.4,7.72
28.6,7.72
28.8,7.72
29.0,7.73
29.2,7.73
29.4,7.73
29.6,7.73
29.8,7.73
30.0,7.73
30.2,7.73
30.4,7.73
30.6,7.73
30.8,7.73
31.0,7.73
31.2,7.73
31.4,7.72
31.6,7.72
31.8,7.72
32.0,7.72
32.2,7.72
32.4,7.72
32.6,7.73
32.8,7.74
33.0,7.75
33.2,7.76
33.4,7.77
33.6,7.79
33.8,7.8
34.0,7.8
34.2,7.81
34.4,7.81
34.6,7.81
34.8,7.81
35.0,7.8
