Zeit in Sekunden,Messwerte
0.0,8.59
0.2,8.68
0.4,8.78
0.6,8.86
0.8,8.91
1.0,8.92
1.2,8.92
1.4,8.89
1.6,8.85
1.8,8.8
2.0,8.75
2.2,8.71
2.4,8.67
2.6,8.65
2.8,8.62
3.0,8.6
3.2,8.58
3.4,8.56
3.6,8.57
3.8,8.62
4.0,8.73
4.2,8.89
4.4,9.06
4.6,9.2
4.8,9.3
5.0,9.34
5.2,9.34
5.4,9.3
5.6,9.23
5.8,9.17
6.0,9.1
6.2,9.07
6.4,9.07
6.6,9.15
6.8,9.33
7.0,9.57
7.2,9.82
7.4,10.02
7.6,10.16
7.8,10.28
8.0,10.4
8.2,10.49
8.4,10.55
8.6,10.55
8.8,10.52
9.0,10.44
9.2,10.36
9.4,10.23
9.6,10.11
9.8,10.01
10.0,9.93
10.2,9.86
10.4,9.8
10.6,9.75
10.8,9.7
11.0,9.66
11.2,9.63
11.4,9.6
11.6,9.57
11.8,9.53
12.0,9.51
12.2,9.52
12.4,9.56
12.6,9.61
12.8,9.65
13.0,9.67
13.2,9.67
13.4,9.63
13.6,9.58
13.8,9.52
14.0,9.46
14.2,9.4
14.4,9.34
14.6,9.3
14.8,9.26
15.0,9.22
15.2,9.19
15.4,9.16
15.6,9.14
15.8,9.13
16.0,9.13
16.2,9.15
16.4,9.18
16.6,9.21
16.8,9.22
17.0,9.21
17.2,9.2
17.4,9.17
17.6,9.14
17.8,9.11
18.0,9.07
18.2,9.05
18.4,9.02
18.6,8.99
18.8,8.98
19.0,8.95
19.2,8.94
19.4,8.92
19.6,8.91
19.8,8.9
20.0,8.89
20.2,8.88
20.4,8.88
20.6,8.89
20.8,8.9
21.0,8.89
21.2,8.9
21.4,8.89
21.6,8.88
21.8,8.87
22.0,8.86
22.2,8.85
22.4,8.84
22.6,8.82
22.8,8.81
23.0,8.8
23.2,8.8
23.4,8.79
23.6,8.79
23.8,8.81
24.0,8.87
24.2,8.99
24.4,9.15
24.6,9.33
24.8,9.5
25.0,9.67
25.2,9.87
25.4,10.08
25.6,10.29
25.8,10.43
26.0,10.48
26.2,10.48
26.4,10.42
26.6,10.36
26.8,10.26
27.0,10.18
27.2,10.1
27.4,10.05
27.6,10.06
27.8,10.18
28.0,10.39
28.2,10.6
28.4,10.74
28.6,10.84
28.8,10.91
29.0,10.96
29.2,11.0
29.4,11.03
29.6,11.05
29.8,11.08
30.0,11.11
30.2,11.16
30.4,11.25
30.6,11.35
30.8,11.45
31.0,11.54
31.2,11.63
31.4,11.72
31.6,11.83
31.8,11.95
32.0,12.08
32.2,12.21
32.4,12.33
32.6,12.44
32.8,12.54
33.0,12.6
33.2,12.63
33.4,12.64
33.6,12.65
33.8,12.68
34.0,12.71
34.2,12.71
34.4,12.7
34.6,12.64
34.8,12.55
35.0,12.41
35.2,12.26
35.4,12.1
35.6,11.95
35.8,11.81
36.0,11.72
36.2,11.7
36.4,11.83
36.6,12.13
36.8,12.45
37.0,12.65
37.2,12.71
37.4,12.68
37.6,12.59
37.8,12.46
38.0,12.29
38.2,12.11
38.4,11.96
38.6,11.78
38.8,11.75
39.0,11.68
39.2,11.72
39.4,11.95
39.6,12.3
39.8,12.57
40.0,12.66
40.2,12.63
40.4,12.56
40.6,12.48
40.8,12.4
41.0,12.3
41.2,12.18
41.4,12.06
41.6,11.96
41.8,11.9
42.0,11.86
42.2,11.81
42.4,11.75
42.6,11.68
42.8,11.59
43.0,11.49
43.2,11.4
43.4,11.35
43.6,11.32
43.8,11.29
44.0,11.25
44.2,11.2
44.4,11.11
44.6,11.0
44.8,10.87
45.0,10.73
45.2,10.61
45.4,10.5
45.6,10.41
45.8,10.34
