Zeit in Sekunden,Messwerte
0.0,4.06
0.2,4.05
0.4,4.04
0.6,4.03
0.8,4.03
1.0,4.03
1.2,4.03
1.4,4.03
1.6,4.03
1.8,4.03
2.0,4.03
2.2,4.02
2.4,4.02
2.6,4.01
2.8,4.01
3.0,4.0
3.2,4.0
3.4,4.0
3.6,4.01
3.8,4.02
4.0,4.04
4.2,4.05
4.4,4.06
4.6,4.06
4.8,4.07
5.0,4.07
5.2,4.06
5.4,4.06
5.6,4.05
5.8,4.05
6.0,4.04
6.2,4.03
6.4,4.02
6.6,4.01
6.8,4.0
7.0,3.99
7.2,3.98
7.4,3.97
7.6,3.96
7.8,3.95
8.0,3.96
8.2,4.02
8.4,4.1
8.6,4.22
8.8,4.35
9.0,4.46
9.2,4.56
9.4,4.62
9.6,4.67
9.8,4.7
10.0,4.71
10.2,4.72
10.4,4.71
10.6,4.7
10.8,4.69
11.0,4.68
11.2,4.66
11.4,4.63
11.6,4.61
11.8,4.58
12.0,4.55
12.2,4.53
12.4,4.5
12.6,4.47
12.8,4.45
13.0,4.42
13.2,4.4
13.4,4.38
13.6,4.36
13.8,4.34
14.0,4.32
14.2,4.31
14.4,4.3
14.6,4.29
14.8,4.28
15.0,4.27
15.2,4.26
15.4,4.25
15.6,4.24
15.8,4.24
16.0,4.23
16.2,4.22
16.4,4.21
16.6,4.2
16.8,4.19
17.0,4.18
17.2,4.17
17.4,4.17
17.6,4.16
17.8,4.15
18.0,4.14
18.2,4.13
18.4,4.12
18.6,4.11
18.8,4.11
19.0,4.1
19.2,4.09
19.4,4.09
19.6,4.08
19.8,4.07
20.0,4.07
20.2,4.06
20.4,4.06
20.6,4.05
20.8,4.05
21.0,4.04
21.2,4.04
21.4,4.03
21.6,4.03
21.8,4.02
22.0,4.02
22.2,4.01
22.4,4.0
22.6,4.0
22.8,4.0
23.0,3.99
23.2,3.99
23.4,3.98
23.6,3.98
23.8,3.97
24.0,3.97
24.2,3.96
24.4,3.96
24.6,3.96
24.8,3.95
25.0,3.95
25.2,3.94
25.4,3.94
25.6,3.94
25.8,3.94
26.0,3.93
26.2,3.93
26.4,3.92
26.6,3.92
26.8,3.92
27.0,3.91
27.2,3.91
27.4,3.91
27.6,3.91
27.8,3.91
28.0,3.9
28.2,3.9
28.4,3.89
28.6,3.89
28.8,3.88
29.0,3.88
29.2,3.88
29.4,3.88
29.6,3.87
29.8,3.87
30.0,3.87
30.2,3.85
30.4,3.85
30.6,3.85
30.8,3.84
31.0,3.84
31.2,3.84
31.4,3.84
31.6,3.83
31.8,3.83
32.0,3.83
32.2,3.83
32.4,3.83
32.6,3.83
32.8,3.83
33.0,3.82
33.2,3.82
33.4,3.82
33.6,3.83
33.8,3.83
34.0,3.84
34.2,3.86
34.4,3.88
34.6,3.88
34.8,3.9
35.0,3.91
35.2,3.91
35.4,3.91
35.6,3.91
35.8,3.91
36.0,3.91
36.2,3.9
36.4,3.9
36.6,3.88
36.8,3.88
37.0,3.88
37.2,3.87
37.4,3.85
37.6,3.84
37.8,3.84
38.0,3.83
38.2,3.83
38.4,3.82
38.6,3.81
38.8,3.8
39.0,3.8
39.2,3.79
39.4,3.79
39.6,3.79
39.8,3.78
40.0,3.79
40.2,3.81
40.4,3.86
40.6,3.94
40.8,4.03
41.0,4.13
41.2,4.22
41.4,4.3
41.6,4.36
41.8,4.39
42.0,4.42
42.2,4.42
42.4,4.44
42.6,4.44
42.8,4.42
43.0,4.41
43.2,4.39
43.4,4.37
43.6,4.35
43.8,4.32
44.0,4.3
44.2,4.28
44.4,4.25
44.6,4.23
44.8,4.21
45.0,4.19
45.2,4.17
45.4,4.15
45.6,4.13
45.8,4.13
46.0,4.11
46.2,4.09
46.4,4.09
46.6,4.08
46.8,4.08
47.0,4.06
47.2,4.06
47.4,4.05
47.6,4.04
47.8,4.04
48.0,4.03
48.2,4.03
48.4,4.01
48.6,4.0
48.8,4.0
49.0,3.99
49.2,3.98
49.4,3.98
49.6,3.96
49.8,3.96
50.0,3.97
50.2,4.01
50.4,4.09
50.6,4.21
50.8,4.33
51.0,4.45
51.2,4.54
51.4,4.59
51.6,4.62
51.8,4.63
52.0,4.64
52.2,4.63
52.4,4.62
52.6,4.6
52.8,4.58
53.0,4.55
53.2,4.53
53.4,4.5
53.6,4.46
53.8,4.44
54.0,4.4
54.2,4.37
54.4,4.34
54.6,4.31
54.8,4.29
55.0,4.26
55.2,4.24
55.4,4.22
55.6,4.2
55.8,4.18
56.0,4.17
56.2,4.15
56.4,4.13
56.6,4.12
56.8,4.11
57.0,4.09
57.2,4.08
57.4,4.08
57.6,4.06
57.8,4.05
58.0,4.05
58.2,4.04
58.4,4.04
58.6,4.03
58.8,4.03
59.0,4.01
59.2,4.01
59.4,4.0
59.6,4.0
59.8,3.99
60.0,3.98
60.2,3.98
60.4,3.97
60.6,3.96
60.8,3.96
61.0,3.95
61.2,3.94
61.4,3.94
61.6,3.93
61.8,3.92
62.0,3.92
62.2,3.91
62.4,3.91
62.6,3.9
62.8,3.9
63.0,3.89
63.2,3.89
63.4,3.88
63.6,3.88
63.8,3.88
64.0,3.87
64.2,3.87
64.4,3.86
64.6,3.86
64.8,3.86
65.0,3.85
65.2,3.85
65.4,3.85
65.6,3.84
65.8,3.84
66.0,3.83
66.2,3.83
66.4,3.83
66.6,3.82
66.8,3.81
67.0,3.81
67.2,3.8
67.4,3.8
67.6,3.8
67.8,3.79
68.0,3.79
68.2,3.79
68.4,3.79
68.6,3.79
68.8,3.78
69.0,3.77
69.2,3.77
69.4,3.77
69.6,3.77
69.8,3.76
70.0,3.76
70.2,3.76
70.4,3.75
70.6,3.75
70.8,3.75
71.0,3.75
71.2,3.75
71.4,3.74
71.6,3.74
71.8,3.74
72.0,3.73
72.2,3.73
72.4,3.73
72.6,3.73
72.8,3.72
73.0,3.72
73.2,3.72
73.4,3.71
73.6,3.71
73.8,3.71
74.0,3.71
74.2,3.71
74.4,3.7
74.6,3.7
