Zeit in Sekunden,Messwerte
0.0,3.31
0.2,3.32
0.4,3.33
0.6,3.33
0.8,3.34
1.0,3.34
1.2,3.34
1.4,3.34
1.6,3.35
1.8,3.35
2.0,3.35
2.2,3.35
2.4,3.35
2.6,3.35
2.8,3.35
3.0,3.35
3.2,3.34
3.4,3.34
3.6,3.34
3.8,3.34
4.0,3.34
4.2,3.34
4.4,3.34
4.6,3.34
4.8,3.35
5.0,3.35
5.2,3.35
5.4,3.36
5.6,3.36
5.8,3.37
6.0,3.37
6.2,3.38
6.4,3.38
6.6,3.38
6.8,3.38
7.0,3.38
7.2,3.38
7.4,3.38
7.6,3.38
7.8,3.38
8.0,3.38
8.2,3.37
8.4,3.37
8.6,3.37
8.8,3.37
9.0,3.36
9.2,3.36
9.4,3.36
9.6,3.36
9.8,3.37
10.0,3.37
10.2,3.38
10.4,3.38
10.6,3.38
10.8,3.39
11.0,3.39
11.2,3.39
11.4,3.39
11.6,3.39
11.8,3.39
12.0,3.39
12.2,3.39
12.4,3.39
12.6,3.39
12.8,3.39
13.0,3.38
13.2,3.38
13.4,3.38
13.6,3.37
13.8,3.37
14.0,3.37
14.2,3.36
14.4,3.36
14.6,3.36
14.8,3.36
15.0,3.35
15.2,3.35
15.4,3.35
15.6,3.35
15.8,3.34
16.0,3.34
16.2,3.34
16.4,3.34
16.6,3.33
16.8,3.33
17.0,3.33
17.2,3.33
17.4,3.32
17.6,3.32
17.8,3.32
18.0,3.32
18.2,3.31
18.4,3.31
18.6,3.31
18.8,3.31
19.0,3.31
19.2,3.3
19.4,3.3
19.6,3.3
19.8,3.3
20.0,3.29
20.2,3.29
20.4,3.29
20.6,3.29
20.8,3.28
21.0,3.28
21.2,3.28
21.4,3.28
21.6,3.27
21.8,3.27
22.0,3.27
22.2,3.27
22.4,3.27
22.6,3.26
22.8,3.26
23.0,3.26
23.2,3.26
23.4,3.26
23.6,3.26
23.8,3.26
24.0,3.26
24.2,3.26
24.4,3.25
24.6,3.25
24.8,3.25
25.0,3.25
25.2,3.25
25.4,3.25
25.6,3.24
25.8,3.24
26.0,3.24
26.2,3.24
26.4,3.24
26.6,3.24
26.8,3.24
27.0,3.23
27.2,3.23
27.4,3.23
27.6,3.23
27.8,3.23
28.0,3.22
28.2,3.22
28.4,3.22
28.6,3.22
28.8,3.22
