Zeit in Sekunden,Messwerte
0.0,7.92
0.2,7.92
0.4,7.93
0.6,7.93
0.8,7.94
1.0,7.95
1.2,7.96
1.4,7.97
1.6,7.98
1.8,7.98
2.0,7.98
2.2,7.98
2.4,7.99
2.6,7.99
2.8,7.99
3.0,8.0
3.2,8.01
3.4,8.02
3.6,8.03
3.8,8.04
4.0,8.04
4.2,8.04
4.4,8.04
4.6,8.03
4.8,8.03
5.0,8.03
5.2,8.02
5.4,8.02
5.6,8.01
5.8,8.0
6.0,8.0
6.2,8.0
6.4,8.0
6.6,8.01
6.8,8.03
7.0,8.05
7.2,8.07
7.4,8.08
7.6,8.09
7.8,8.1
8.0,8.1
8.2,8.1
8.4,8.1
8.6,8.09
8.8,8.09
9.0,8.08
9.2,8.08
9.4,8.08
9.6,8.07
9.8,8.06
10.0,8.06
10.2,8.05
10.4,8.05
10.6,8.04
10.8,8.04
11.0,8.03
11.2,8.03
11.4,8.02
11.6,8.02
11.8,8.02
12.0,8.02
12.2,8.01
12.4,8.01
12.6,8.01
12.8,8.01
13.0,8.0
13.2,8.0
13.4,8.0
13.6,7.99
13.8,7.99
14.0,7.99
14.2,8.0
14.4,8.01
14.6,8.01
14.8,8.01
15.0,8.01
15.2,8.01
15.4,8.01
15.6,8.01
15.8,8.01
16.0,8.0
16.2,8.0
16.4,8.0
16.6,7.99
16.8,7.99
17.0,7.99
17.2,7.98
17.4,7.98
17.6,7.97
17.8,7.97
18.0,7.97
18.2,7.96
18.4,7.97
18.6,7.96
18.8,7.96
19.0,7.96
19.2,7.96
19.4,7.95
19.6,7.95
19.8,7.95
20.0,7.94
20.2,7.94
20.4,7.94
20.6,7.94
20.8,7.94
21.0,7.93
21.2,7.93
21.4,7.93
21.6,7.93
21.8,7.93
22.0,7.92
22.2,7.93
22.4,7.92
22.6,7.92
22.8,7.92
23.0,7.91
23.2,7.91
23.4,7.91
23.6,7.91
23.8,7.91
24.0,7.9
24.2,7.9
24.4,7.9
24.6,7.9
24.8,7.9
25.0,7.9
25.2,7.9
25.4,7.9
25.6,7.9
25.8,7.89
26.0,7.89
26.2,7.89
26.4,7.89
26.6,7.88
26.8,7.88
27.0,7.88
27.2,7.88
27.4,7.88
27.6,7.87
27.8,7.87
28.0,7.87
28.2,7.87
28.4,7.87
28.6,7.86
28.8,7.86
29.0,7.86
29.2,7.86
29.4,7.86
29.6,7.85
29.8,7.85
30.0,7.85
30.2,7.85
30.4,7.85
30.6,7.84
30.8,7.84
31.0,7.83
31.2,7.83
31.4,7.83
31.6,7.83
31.8,7.83
32.0,7.82
32.2,7.82
32.4,7.82
32.6,7.82
32.8,7.82
33.0,7.81
33.2,7.81
33.4,7.81
33.6,7.81
33.8,7.81
34.0,7.81
34.2,7.8
34.4,7.8
34.6,7.79
34.8,7.79
35.0,7.79
35.2,7.79
35.4,7.78
35.6,7.78
35.8,7.78
36.0,7.78
36.2,7.78
36.4,7.77
36.6,7.77
36.8,7.77
37.0,7.77
37.2,7.76
37.4,7.76
37.6,7.76
37.8,7.76
38.0,7.76
38.2,7.75
38.4,7.74
38.6,7.74
38.8,7.74
39.0,7.74
39.2,7.74
39.4,7.74
39.6,7.74
