Zeit in Sekunden,Messwerte
0.0,5.66
0.2,5.66
0.4,5.66
0.6,5.68
0.8,5.7
1.0,5.73
1.2,5.77
1.4,5.8
1.6,5.83
1.8,5.86
2.0,5.88
2.2,5.9
2.4,5.9
2.6,5.91
2.8,5.91
3.0,5.91
3.2,5.9
3.4,5.9
3.6,5.89
3.8,5.89
4.0,5.88
4.2,5.87
4.4,5.87
4.6,5.86
4.8,5.85
5.0,5.84
5.2,5.83
5.4,5.82
5.6,5.81
5.8,5.8
6.0,5.78
6.2,5.77
6.4,5.76
6.6,5.74
6.8,5.73
7.0,5.72
7.2,5.7
7.4,5.69
7.6,5.68
7.8,5.67
8.0,5.66
8.2,5.64
8.4,5.63
8.6,5.62
8.8,5.62
9.0,5.6
9.2,5.6
9.4,5.59
9.6,5.59
9.8,5.59
10.0,5.61
10.2,5.63
10.4,5.66
10.6,5.7
10.8,5.74
11.0,5.78
11.2,5.81
11.4,5.84
11.6,5.86
11.8,5.88
12.0,5.89
12.2,5.9
12.4,5.9
12.6,5.9
12.8,5.89
13.0,5.89
13.2,5.88
13.4,5.88
13.6,5.87
13.8,5.86
14.0,5.85
14.2,5.84
14.4,5.83
14.6,5.82
14.8,5.8
15.0,5.79
15.2,5.78
15.4,5.77
15.6,5.75
15.8,5.74
16.0,5.73
16.2,5.72
16.4,5.71
16.6,5.7
16.8,5.7
17.0,5.69
17.2,5.68
17.4,5.68
17.6,5.67
17.8,5.66
18.0,5.66
18.2,5.65
18.4,5.64
18.6,5.64
18.8,5.63
19.0,5.62
19.2,5.61
19.4,5.61
19.6,5.6
19.8,5.59
20.0,5.59
20.2,5.58
20.4,5.58
20.6,5.57
20.8,5.56
21.0,5.55
21.2,5.55
21.4,5.54
21.6,5.54
21.8,5.53
22.0,5.53
22.2,5.53
22.4,5.54
22.6,5.54
22.8,5.56
23.0,5.57
23.2,5.58
23.4,5.59
23.6,5.6
23.8,5.6
24.0,5.61
24.2,5.61
24.4,5.62
24.6,5.62
24.8,5.62
25.0,5.62
25.2,5.61
25.4,5.61
25.6,5.61
25.8,5.6
26.0,5.6
26.2,5.59
26.4,5.59
