Zeit in Sekunden,Messwerte
0.0,4.54
0.2,4.54
0.4,4.55
0.6,4.55
0.8,4.55
1.0,4.54
1.2,4.53
1.4,4.53
1.6,4.52
1.8,4.51
2.0,4.5
2.2,4.49
2.4,4.49
2.6,4.48
2.8,4.48
3.0,4.49
3.2,4.51
3.4,4.53
3.6,4.56
3.8,4.59
4.0,4.61
4.2,4.62
4.4,4.63
4.6,4.63
4.8,4.64
5.0,4.63
5.2,4.63
5.4,4.63
5.6,4.63
5.8,4.63
6.0,4.63
6.2,4.63
6.4,4.61
6.6,4.6
6.8,4.6
7.0,4.59
7.2,4.59
7.4,4.6
7.6,4.59
7.8,4.59
8.0,4.59
8.2,4.59
8.4,4.58
8.6,4.58
8.8,4.58
9.0,4.58
9.2,4.58
9.4,4.58
9.6,4.58
9.8,4.58
10.0,4.58
10.2,4.58
10.4,4.58
10.6,4.58
10.8,4.58
11.0,4.59
11.2,4.61
11.4,4.61
11.6,4.63
11.8,4.63
12.0,4.63
12.2,4.62
12.4,4.62
12.6,4.61
12.8,4.6
13.0,4.6
13.2,4.6
13.4,4.6
13.6,4.6
13.8,4.6
14.0,4.6
14.2,4.6
14.4,4.59
14.6,4.58
14.8,4.57
15.0,4.57
15.2,4.56
15.4,4.56
15.6,4.56
15.8,4.56
16.0,4.57
16.2,4.58
16.4,4.58
16.6,4.58
16.8,4.57
17.0,4.57
17.2,4.57
17.4,4.58
17.6,4.6
17.8,4.63
18.0,4.69
18.2,4.69
18.4,4.7
18.6,4.71
18.8,4.71
19.0,4.7
19.2,4.69
19.4,4.68
19.6,4.67
19.8,4.65
20.0,4.64
20.2,4.64
20.4,4.64
20.6,4.66
20.8,4.68
21.0,4.69
21.2,4.7
21.4,4.72
21.6,4.73
21.8,4.73
22.0,4.73
22.2,4.72
22.4,4.72
22.6,4.71
22.8,4.71
23.0,4.7
23.2,4.7
23.4,4.69
23.6,4.69
23.8,4.69
24.0,4.69
24.2,4.68
24.4,4.68
24.6,4.67
24.8,4.67
25.0,4.66
25.2,4.65
25.4,4.64
25.6,4.63
25.8,4.62
26.0,4.62
26.2,4.61
26.4,4.61
26.6,4.62
26.8,4.64
27.0,4.66
27.2,4.69
27.4,4.71
27.6,4.73
27.8,4.75
28.0,4.76
28.2,4.77
28.4,4.78
28.6,4.78
28.8,4.78
29.0,4.77
29.2,4.77
29.4,4.76
29.6,4.75
29.8,4.74
30.0,4.73
30.2,4.73
30.4,4.72
30.6,4.71
30.8,4.7
31.0,4.7
31.2,4.7
31.4,4.7
31.6,4.7
31.8,4.7
32.0,4.71
32.2,4.71
32.4,4.72
32.6,4.72
32.8,4.72
33.0,4.72
33.2,4.72
33.4,4.73
33.6,4.75
33.8,4.76
34.0,4.77
34.2,4.78
34.4,4.79
34.6,4.79
34.8,4.79
35.0,4.79
35.2,4.78
35.4,4.77
35.6,4.77
35.8,4.77
36.0,4.77
36.2,4.78
36.4,4.78
36.6,4.78
36.8,4.78
37.0,4.77
37.2,4.76
37.4,4.75
37.6,4.75
37.8,4.73
38.0,4.72
38.2,4.71
38.4,4.71
38.6,4.71
38.8,4.71
39.0,4.72
39.2,4.72
39.4,4.73
39.6,4.74
39.8,4.74
40.0,4.74
40.2,4.75
40.4,4.79
40.6,4.86
40.8,4.95
41.0,5.03
41.2,5.1
41.4,5.14
41.6,5.18
41.8,5.2
42.0,5.22
42.2,5.22
42.4,5.21
42.6,5.2
42.8,5.18
43.0,5.16
43.2,5.14
43.4,5.11
43.6,5.09
43.8,5.07
44.0,5.06
44.2,5.06
44.4,5.09
44.6,5.13
44.8,5.16
45.0,5.19
45.2,5.21
45.4,5.21
45.6,5.21
45.8,5.2
46.0,5.19
46.2,5.17
46.4,5.15
46.6,5.14
46.8,5.14
47.0,5.14
47.2,5.14
47.4,5.14
47.6,5.14
47.8,5.14
48.0,5.14
48.2,5.13
48.4,5.13
48.6,5.12
48.8,5.11
49.0,5.11
49.2,5.1
49.4,5.09
49.6,5.08
49.8,5.07
50.0,5.07
50.2,5.07
50.4,5.1
50.6,5.16
50.8,5.24
51.0,5.31
51.2,5.36
51.4,5.39
51.6,5.42
51.8,5.43
52.0,5.43
52.2,5.41
52.4,5.39
52.6,5.37
52.8,5.36
53.0,5.34
53.2,5.34
53.4,5.36
53.6,5.38
53.8,5.4
54.0,5.41
54.2,5.42
54.4,5.43
54.6,5.43
54.8,5.43
55.0,5.41
55.2,5.39
55.4,5.37
55.6,5.35
55.8,5.34
56.0,5.32
56.2,5.31
56.4,5.31
56.6,5.31
56.8,5.32
57.0,5.33
57.2,5.35
57.4,5.38
57.6,5.41
57.8,5.43
58.0,5.45
58.2,5.46
58.4,5.46
58.6,5.47
58.8,5.47
59.0,5.46
59.2,5.45
59.4,5.44
59.6,5.44
59.8,5.44
60.0,5.44
60.2,5.44
60.4,5.44
60.6,5.44
60.8,5.43
61.0,5.42
61.2,5.42
61.4,5.42
61.6,5.44
61.8,5.46
62.0,5.47
62.2,5.47
62.4,5.47
62.6,5.46
62.8,5.44
63.0,5.43
63.2,5.42
63.4,5.41
63.6,5.41
63.8,5.43
64.0,5.44
64.2,5.46
64.4,5.46
64.6,5.46
64.8,5.45
65.0,5.45
65.2,5.44
65.4,5.43
65.6,5.42
65.8,5.42
66.0,5.41
66.2,5.4
66.4,5.39
