Zeit in Sekunden,Messwerte
0.0,10.41
0.2,10.4
0.4,10.39
0.6,10.38
0.8,10.38
1.0,10.36
1.2,10.34
1.4,10.33
1.6,10.31
1.8,10.29
2.0,10.28
2.2,10.28
2.4,10.29
2.6,10.31
2.8,10.34
3.0,10.38
3.2,10.43
3.4,10.47
3.6,10.51
3.8,10.55
4.0,10.57
4.2,10.59
4.4,10.6
4.6,10.61
4.8,10.61
5.0,10.6
5.2,10.6
5.4,10.58
5.6,10.57
5.8,10.56
6.0,10.53
6.2,10.51
6.4,10.49
6.6,10.47
6.8,10.45
7.0,10.44
7.2,10.42
7.4,10.4
7.6,10.38
7.8,10.36
8.0,10.33
8.2,10.31
8.4,10.29
8.6,10.27
8.8,10.25
9.0,10.26
9.2,10.26
9.4,10.28
9.6,10.31
9.8,10.34
10.0,10.37
10.2,10.39
10.4,10.4
10.6,10.42
10.8,10.42
11.0,10.42
11.2,10.42
11.4,10.41
11.6,10.41
11.8,10.4
12.0,10.39
12.2,10.38
12.4,10.36
12.6,10.36
12.8,10.35
13.0,10.33
13.2,10.32
13.4,10.32
13.6,10.31
13.8,10.3
14.0,10.29
14.2,10.28
14.4,10.26
14.6,10.25
14.8,10.23
15.0,10.22
15.2,10.2
15.4,10.18
15.6,10.16
15.8,10.14
16.0,10.12
16.2,10.11
16.4,10.09
16.6,10.07
16.8,10.06
17.0,10.04
17.2,10.02
17.4,10.01
17.6,9.99
17.8,9.98
18.0,9.97
18.2,9.96
18.4,9.95
18.6,9.94
18.8,9.93
19.0,9.92
19.2,9.9
19.4,9.9
19.6,9.89
19.8,9.88
20.0,9.87
20.2,9.86
20.4,9.85
20.6,9.84
20.8,9.84
21.0,9.85
21.2,9.88
21.4,9.93
21.6,9.99
21.8,10.06
22.0,10.12
22.2,10.18
22.4,10.2
22.6,10.24
22.8,10.27
23.0,10.3
23.2,10.32
23.4,10.34
23.6,10.34
23.8,10.35
24.0,10.36
24.2,10.36
24.4,10.35
24.6,10.34
24.8,10.34
25.0,10.34
25.2,10.34
25.4,10.33
25.6,10.32
25.8,10.32
26.0,10.32
26.2,10.3
26.4,10.29
26.6,10.29
26.8,10.27
27.0,10.26
27.2,10.25
27.4,10.25
27.6,10.25
27.8,10.28
28.0,10.32
28.2,10.36
28.4,10.41
28.6,10.45
28.8,10.48
29.0,10.5
29.2,10.52
29.4,10.54
29.6,10.54
29.8,10.55
30.0,10.55
30.2,10.57
30.4,10.57
30.6,10.55
30.8,10.55
31.0,10.54
31.2,10.54
31.4,10.52
31.6,10.5
31.8,10.49
32.0,10.48
32.2,10.47
