Device: Apple iPhone9,3; eSense app version: 4.3.3; ios version: 11.3.1;
BESCHREIBUNG;WERT
NAME MESSUNG;Messung-20112019-115441;;;;
DATUM (SS:MM:SS);20.11.19 11:54:41;;;;
ZEIT (SS:MM:SS);00:02:28;;;;
MAXIMUM;4,72 µS;;;;
MINIMUM;0,45 µS;;;;
DIFFERENZ MIN/MAX;4,27 µS;;;;
DURCHSCHNITT SESSION;3,69 µS;;;;
ZUNAHME (SS:MM:SS);00:00:21;;;;
STETIG (SS:MM:SS);00:00:00;;;;
ABNAHME (SS:MM:SS);00:02:07;;;;
;;;;;
GESAMT SCR;8;;;;
% SCR DER SITZUNG;22,3%;;;;
0-5 SCR/MIN (SS:MM:SS);00:02:37;;;;
6-9 SCR/MIN (SS:MM:SS);00:00:00;;;;
10-15 SCR/MIN (SS:MM:SS);00:00:00;;;;
>16 SCR/MIN (SS:MM:SS);00:00:00;;;;
;;;;;
;;;;;
STATISTIK;;;;;
SEKUNDE;MIKROSIEMENS;ZEITSTEMPEL;SCR;SCR/MIN;MARKIERUNG
0,0;4,06;11:54:41:861;0;0;
0,2;4,05;11:54:42:061;0;0;
0,4;4,04;11:54:42:261;0;0;
0,6;4,03;11:54:42:461;0;0;
0,8;4,03;11:54:42:661;0;0;
1,0;4,03;11:54:42:861;0;0;
1,2;4,03;11:54:43:061;0;0;
1,4;4,03;11:54:43:261;0;0;
1,6;4,03;11:54:43:461;0;0;
1,8;4,03;11:54:43:661;0;0;
2,0;4,03;11:54:43:861;0;0;
2,2;4,02;11:54:44:061;0;0;
2,4;4,02;11:54:44:261;0;0;
2,6;4,01;11:54:44:461;0;0;
2,8;4,01;11:54:44:661;0;0;
3,0;4,00;11:54:44:861;0;0;
3,2;4,00;11:54:45:061;0;0;
3,4;4,00;11:54:45:261;0;0;
3,6;4,01;11:54:45:461;0;0;
3,8;4,02;11:54:45:661;0;0;
4,0;4,04;11:54:45:861;0;0;
4,2;4,05;11:54:46:061;0;0;
4,4;4,06;11:54:46:261;0;0;
4,6;4,06;11:54:46:461;0;0;
4,8;4,07;11:54:46:661;0;0;
5,0;4,07;11:54:46:861;0;0;
5,2;4,06;11:54:47:061;0;0;
5,4;4,06;11:54:47:261;0;0;
5,6;4,05;11:54:47:461;0;0;
5,8;4,05;11:54:47:661;0;0;
6,0;4,04;11:54:47:861;0;0;
6,2;4,03;11:54:48:061;0;0;
6,4;4,02;11:54:48:261;0;0;
6,6;4,01;11:54:48:461;0;0;
6,8;4,00;11:54:48:661;0;0;
7,0;3,99;11:54:48:861;0;0;
7,2;3,98;11:54:49:061;0;0;
7,4;3,97;11:54:49:261;0;0;
7,6;3,96;11:54:49:461;1;0;
7,8;3,95;11:54:49:661;1;0;
8,0;3,96;11:54:49:861;1;0;
8,2;4,02;11:54:50:061;1;0;
8,4;4,10;11:54:50:261;1;0;
8,6;4,22;11:54:50:461;1;1;
8,8;4,35;11:54:50:661;1;1;
9,0;4,46;11:54:50:861;1;1;
9,2;4,56;11:54:51:061;1;1;
9,4;4,62;11:54:51:261;1;1;
9,6;4,67;11:54:51:461;1;1;
9,8;4,70;11:54:51:661;1;1;
10,0;4,71;11:54:51:861;1;1;
10,2;4,72;11:54:52:061;1;1;
10,4;4,71;11:54:52:261;0;1;
10,6;4,70;11:54:52:461;0;1;
10,8;4,69;11:54:52:661;0;1;
11,0;4,68;11:54:52:861;0;1;
11,2;4,66;11:54:53:061;0;1;
11,4;4,63;11:54:53:261;0;1;
11,6;4,61;11:54:53:461;0;1;
11,8;4,58;11:54:53:661;0;1;
12,0;4,55;11:54:53:861;1;1;
12,2;4,53;11:54:54:061;1;1;
12,4;4,50;11:54:54:261;1;1;
12,6;4,47;11:54:54:461;1;1;
12,8;4,45;11:54:54:661;1;1;
13,0;4,42;11:54:54:861;1;1;
13,2;4,40;11:54:55:061;1;1;
13,4;4,38;11:54:55:261;1;1;
13,6;4,36;11:54:55:461;1;1;
13,8;4,34;11:54:55:661;1;2;
14,0;4,32;11:54:55:861;1;2;
14,2;4,31;11:54:56:061;1;2;
14,4;4,30;11:54:56:261;1;2;
14,6;4,29;11:54:56:461;1;2;
14,8;4,28;11:54:56:661;1;2;
15,0;4,27;11:54:56:861;1;2;
15,2;4,26;11:54:57:061;1;2;
15,4;4,25;11:54:57:261;1;2;
15,6;4,24;11:54:57:461;1;2;
15,8;4,24;11:54:57:661;1;2;
16,0;4,23;11:54:57:861;1;2;
16,2;4,22;11:54:58:061;1;2;
16,4;4,21;11:54:58:261;1;2;
16,6;4,20;11:54:58:461;1;2;
16,8;4,19;11:54:58:661;1;2;
17,0;4,18;11:54:58:861;1;2;
17,2;4,17;11:54:59:061;1;2;
17,4;4,17;11:54:59:261;0;2;
17,6;4,16;11:54:59:461;0;2;
17,8;4,15;11:54:59:661;0;2;
18,0;4,14;11:54:59:861;0;2;
18,2;4,13;11:55:00:061;0;2;
18,4;4,12;11:55:00:261;0;2;
18,6;4,11;11:55:00:461;0;2;
18,8;4,11;11:55:00:661;0;2;
19,0;4,10;11:55:00:861;0;2;
19,2;4,09;11:55:01:061;0;2;
19,4;4,09;11:55:01:261;0;2;
19,6;4,08;11:55:01:461;0;2;
19,8;4,07;11:55:01:661;0;2;
20,0;4,07;11:55:01:861;0;2;
20,2;4,06;11:55:02:061;0;2;
20,4;4,06;11:55:02:261;0;2;
20,6;4,05;11:55:02:461;0;2;
20,8;4,05;11:55:02:661;0;2;
21,0;4,04;11:55:02:861;0;2;
21,2;4,04;11:55:03:061;0;2;
21,4;4,03;11:55:03:261;0;2;
21,6;4,03;11:55:03:461;0;2;
21,8;4,02;11:55:03:661;0;2;
22,0;4,02;11:55:03:861;0;2;
22,2;4,01;11:55:04:061;0;2;
22,4;4,00;11:55:04:261;0;2;
22,6;4,00;11:55:04:461;0;2;
22,8;4,00;11:55:04:661;0;2;
23,0;3,99;11:55:04:861;0;2;
23,2;3,99;11:55:05:061;0;2;
23,4;3,98;11:55:05:261;0;2;
23,6;3,98;11:55:05:461;0;2;
23,8;3,97;11:55:05:661;0;2;
24,0;3,97;11:55:05:861;0;2;
24,2;3,96;11:55:06:061;0;2;
24,4;3,96;11:55:06:261;0;2;
24,6;3,96;11:55:06:461;0;2;
24,8;3,95;11:55:06:661;0;2;
25,0;3,95;11:55:06:861;0;2;
25,2;3,94;11:55:07:061;0;2;
25,4;3,94;11:55:07:261;0;2;
25,6;3,94;11:55:07:461;0;2;
25,8;3,94;11:55:07:661;0;2;
26,0;3,93;11:55:07:861;0;2;
26,2;3,93;11:55:08:061;0;2;
26,4;3,92;11:55:08:261;0;2;
26,6;3,92;11:55:08:461;0;2;
26,8;3,92;11:55:08:661;0;2;
27,0;3,91;11:55:08:861;0;2;
27,2;3,91;11:55:09:061;0;2;
27,4;3,91;11:55:09:261;0;2;
27,6;3,91;11:55:09:461;0;2;
27,8;3,91;11:55:09:661;0;2;
28,0;3,90;11:55:09:861;0;2;
28,2;3,90;11:55:10:061;0;2;
28,4;3,89;11:55:10:261;0;2;
28,6;3,89;11:55:10:461;0;2;
28,8;3,88;11:55:10:661;0;2;
29,0;3,88;11:55:10:861;0;2;
29,2;3,88;11:55:11:061;0;2;
29,4;3,88;11:55:11:261;0;2;
29,6;3,87;11:55:11:461;0;2;
29,8;3,87;11:55:11:661;0;2;
30,0;3,87;11:55:11:861;0;2;
30,2;3,85;11:55:12:061;0;2;
30,4;3,85;11:55:12:261;0;2;
30,6;3,85;11:55:12:461;0;2;
30,8;3,84;11:55:12:661;0;2;
31,0;3,84;11:55:12:861;0;2;
31,2;3,84;11:55:13:061;0;2;
31,4;3,84;11:55:13:261;0;2;
31,6;3,83;11:55:13:461;0;2;
31,8;3,83;11:55:13:661;0;2;
32,0;3,83;11:55:13:861;0;2;
32,2;3,83;11:55:14:061;0;2;
32,4;3,83;11:55:14:261;0;2;
32,6;3,83;11:55:14:461;0;2;
32,8;3,83;11:55:14:661;0;2;
33,0;3,82;11:55:14:861;0;2;
33,2;3,82;11:55:15:061;0;2;
33,4;3,82;11:55:15:261;0;2;
33,6;3,83;11:55:15:461;0;2;
33,8;3,83;11:55:15:661;0;2;
34,0;3,84;11:55:15:861;0;2;
34,2;3,86;11:55:16:061;0;2;
34,4;3,88;11:55:16:261;0;2;
34,6;3,88;11:55:16:461;0;2;
34,8;3,90;11:55:16:661;0;2;
35,0;3,91;11:55:16:861;0;2;
35,2;3,91;11:55:17:061;0;2;
35,4;3,91;11:55:17:261;0;2;
35,6;3,91;11:55:17:461;0;2;
35,8;3,91;11:55:17:661;0;2;
36,0;3,91;11:55:17:861;0;2;
36,2;3,90;11:55:18:061;0;2;
36,4;3,90;11:55:18:261;0;2;
36,6;3,88;11:55:18:461;0;2;
36,8;3,88;11:55:18:661;0;2;
37,0;3,88;11:55:18:861;0;2;
37,2;3,87;11:55:19:061;0;2;
37,4;3,85;11:55:19:261;0;2;
37,6;3,84;11:55:19:461;1;2;
37,8;3,84;11:55:19:661;1;2;
38,0;3,83;11:55:19:861;1;2;
38,2;3,83;11:55:20:061;1;2;
38,4;3,82;11:55:20:261;1;2;
38,6;3,81;11:55:20:461;1;2;
38,8;3,80;11:55:20:661;1;2;
39,0;3,80;11:55:20:861;1;2;
39,2;3,79;11:55:21:061;1;2;
39,4;3,79;11:55:21:261;0;3;
39,6;3,79;11:55:21:461;0;3;
39,8;3,78;11:55:21:661;0;3;
40,0;3,79;11:55:21:861;0;3;
40,2;3,81;11:55:22:061;0;3;
40,4;3,86;11:55:22:261;0;3;
40,6;3,94;11:55:22:461;0;3;
40,8;4,03;11:55:22:661;0;3;
41,0;4,13;11:55:22:861;0;3;
41,2;4,22;11:55:23:061;0;3;
41,4;4,30;11:55:23:261;0;3;
41,6;4,36;11:55:23:461;0;3;
41,8;4,39;11:55:23:661;0;3;
42,0;4,42;11:55:23:861;0;3;
42,2;4,42;11:55:24:061;0;3;
42,4;4,44;11:55:24:261;0;3;
42,6;4,44;11:55:24:461;0;3;
