Zeit in Sekunden,Messwerte
0.2,7.02148026773801
0.4,7.44006770422534
0.6000000000000001,7.448612697170196
0.8,7.455510016206082
1,7.461869002512218
1.2,7.473261366360561
1.4,7.495784058838529
1.6,7.499475552826025
1.8,7.494364064361626
2,7.496890292258644
2.2,7.521279447606555
2.4,7.536183735267848
2.6,7.560400679847512
2.8,7.58396369840182
3,7.606176986079303
3.200000000000001,7.627693331965728
3.400000000000001,7.645842970972521
3.600000000000001,7.661632062315164
3.800000000000001,7.676083387117522
4.000000000000001,7.688726606884767
4.200000000000001,7.703670693779965
4.400000000000001,7.722746711299275
4.600000000000001,7.748128726598252
4.800000000000002,7.774226278035576
5.000000000000002,7.800414296919786
5.200000000000002,7.830053681145195
5.400000000000002,7.853991861684588
5.600000000000002,7.871804552889802
5.800000000000002,7.884130832256592
6.000000000000003,7.892958226545265
6.200000000000003,7.893361079459067
6.400000000000003,7.891311983396827
6.600000000000003,7.88415996964888
6.800000000000003,7.873283942806967
7.000000000000004,7.862236520621703
7.200000000000004,7.847599484484342
7.400000000000004,7.832835818425992
7.600000000000004,7.818848871543049
7.800000000000004,7.800739901791857
8.000000000000004,7.782479433967665
8.200000000000003,7.764202297082126
8.400000000000002,7.744978143449396
8.600000000000001,7.724579318755438
8.800000000000001,7.706565143423513
9,7.687113758910376
9.199999999999999,7.669529167147731
9.399999999999999,7.653137196563994
9.599999999999998,7.641268106336802
9.799999999999997,7.630579483909976
9.999999999999996,7.624895393142566
10.2,7.621049251541206
10.4,7.620355915577576
10.59999999999999,7.621567738936905
10.79999999999999,7.621761682240016
10.99999999999999,7.622408579119537
11.19999999999999,7.618767745363837
11.39999999999999,7.614665547290469
11.59999999999999,7.60726214631347
11.79999999999999,7.600411906231307
11.99999999999999,7.587744642387111
12.19999999999999,7.574870055905305
12.39999999999999,7.558583435894023
12.59999999999999,7.544129602600639
12.79999999999999,7.527298812711995
12.99999999999999,7.5114162069252
13.19999999999999,7.494322074566286
13.39999999999998,7.478648319948532
13.59999999999998,7.462010991588729
13.79999999999998,7.445264979120816
13.99999999999998,7.428250044621009
14.19999999999998,7.413475973210939
14.39999999999998,7.398250047234235
14.59999999999998,7.383601248718856
14.79999999999998,7.367510578637544
14.99999999999998,7.358715460386252
15.19999999999998,7.350924571033658
15.39999999999998,7.3458196235575
15.59999999999998,7.344440309156212
15.79999999999998,7.347075329749477
15.99999999999998,7.349093072804669
16.19999999999997,7.353010906556671
16.39999999999997,7.356970747646766
16.59999999999997,7.357135468510665
16.79999999999997,7.358503228649406
16.99999999999997,7.355548427373688
17.19999999999997,7.35028832883623
17.39999999999997,7.347001253107238
17.59999999999997,7.34197137051336
17.79999999999997,7.337399352885828
17.99999999999997,7.332683033959989
18.19999999999997,7.331090598017002
18.39999999999997,7.328399723291515
18.59999999999997,7.325325296740755
18.79999999999997,7.323236183731459
18.99999999999996,7.319497573767609
19.19999999999996,7.316140060129682
19.39999999999996,7.310405840804772
19.59999999999996,7.303810096189052
19.79999999999996,7.298655705216581
19.99999999999996,7.292526118814639
20.19999999999996,7.284589874539548
20.39999999999996,7.277075607195993
20.59999999999996,7.270611699399997
20.79999999999996,7.261579406829831
20.99999999999996,7.254136346880336
21.19999999999996,7.242428767731334
21.39999999999996,7.232880051730028
21.59999999999996,7.221989583415604
21.79999999999995,7.21317427342883
21.99999999999995,7.203790367894775
22.19999999999995,7.193395123318683
22.39999999999995,7.183372071654189
22.59999999999995,7.174447523569373
22.79999999999995,7.165708522848422
22.99999999999995,7.1589889956309
23.19999999999995,7.149712983197005
23.39999999999995,7.142725900082985
23.59999999999995,7.137166341113122
23.79999999999995,7.132815804937438
23.99999999999995,7.128201370405482
24.19999999999995,7.121437631105477
24.39999999999995,7.112873938849392
24.59999999999994,7.109843326968012
24.79999999999994,7.105036387882561
24.99999999999994,7.104700170619443
25.19999999999994,7.107609175684344
25.39999999999994,7.121299886963798
25.59999999999994,7.141279263340492
25.79999999999994,7.168180978740426
25.99999999999994,7.200664599461644
26.19999999999994,7.236135977907622
26.39999999999994,7.26989631767702
26.59999999999994,7.304479433416317
26.79999999999994,7.334128188293785
26.99999999999994,7.356036928261068
27.19999999999994,7.374232188407211
27.39999999999993,7.385288248721683
27.59999999999993,7.39499905281338
27.79999999999993,7.398039404071932
27.99999999999993,7.400661013134233
28.19999999999993,7.399198115829279
28.39999999999993,7.399100409268234
28.59999999999993,7.402862004310413
28.79999999999993,7.397627149864457
28.99999999999993,7.3911701145863
29.19999999999993,7.38568250170919
29.39999999999993,7.381885158782143
29.59999999999993,7.379900932817991
29.79999999999993,7.380653328949162
29.99999999999993,7.381179584502524
30.19999999999992,7.382028731609693
30.39999999999992,7.382652609202208
30.59999999999992,7.379864426899389
30.79999999999992,7.378994591814918
30.99999999999992,7.375212948035612
31.19999999999992,7.375264964758201
31.39999999999992,7.374622074887697
31.59999999999992,7.372524914238384
31.79999999999992,7.361752302803951
31.99999999999992,7.35462336886865
32.19999999999992,7.346972634929824
32.39999999999992,7.337504687261139
32.59999999999992,7.331545538338061
32.79999999999993,7.322921497270751
32.99999999999993,7.318141685019239
33.19999999999993,7.31141022238547
33.39999999999993,7.311753703264854
33.59999999999994,7.329010444066673
33.79999999999994,7.363202661654309
33.99999999999994,7.421586757994033
34.19999999999995,7.499742513503517
34.39999999999995,7.590748382150294
34.59999999999995,7.682318380754443
34.79999999999995,7.769730462088868
34.99999999999996,7.846308336127818
35.19999999999996,7.911291977121316
35.39999999999996,7.964793454897952
35.59999999999997,8.006734001383046
